date,vader,textblob,bert
2017-04-04,-0.012509999999999997,0.07954214943553178,-0.08930216431617738
2017-04-05,0.0013179372197309437,0.0746689357810434,-0.15049692012803972
2017-04-06,0.0319395652173913,0.07563894061399001,0.005948648763739544
2017-04-07,-0.025466192170818507,0.0746202060428039,-0.057894215677132384
2017-04-08,0.0016650943396226414,0.059311936752974484,-0.16645119100246789
2017-04-09,0.05193246753246753,0.04921070632109593,-0.055805742740631104
2017-04-10,0.02712786885245902,0.06456635506772118,0.020143405661556882
2017-04-11,-0.06972168674698795,0.07407690647148478,-0.21442101231540542
2017-04-12,-0.013355897435897436,0.06574722213412688,-0.18016076546448928
2017-04-13,0.018117999999999995,0.0895461473149866,0.060044440627098086
2017-04-14,0.031213861386138613,0.07126376893641745,0.14083867350427232
2017-04-15,-0.03035,0.10419518312375455,-0.15709369219079308
2017-04-16,-0.048692857142857135,0.05724900793650794,-0.10549812061446054
2017-04-17,-0.01982533333333333,0.09802023023273022,-0.10581419825553894
2017-04-18,0.06109320987654321,0.0900550678745123,-0.011794170479715614
2017-04-19,0.07325,0.07699865113375214,-0.014965131728336056
2017-04-20,0.014576363636363639,0.08152792336030971,0.08826766610145569
2017-04-21,0.006607766990291263,0.10367465553145164,0.06058259525345367
2017-04-22,-0.028913043478260868,0.0791616638695443,-0.0457743438689605
2017-04-23,0.03325949367088608,0.0689778321186549,0.2540011587022226
2017-04-24,-0.005371176470588238,0.05353422176951588,-0.0868248578380136
2017-04-25,0.05366010928961749,0.07169633274068285,-0.11030179099307036
2017-04-26,0.03531004784688995,0.07280435650650961,-0.07456054527793775
2017-04-27,0.004607834101382487,0.08529827294228215,0.0452057592879792
2017-04-28,0.05139146341463415,0.09136517248559929,0.10837576592840799
2017-04-29,-0.050786597938144336,0.054031806776652126,-0.0025588083513004263
2017-04-30,0.026474725274725282,0.0782058682058682,0.1411194716181074
2017-05-01,0.05704021739130435,0.06395974760444868,-0.013519581569277716
2017-05-02,0.04197005347593583,0.09061420610484781,0.06908163858607491
2017-05-03,0.12668779342723005,0.08724303294080288,0.016439102625063335
2017-05-04,0.03128592233009709,0.08589406026949369,0.06310449092133531
2017-05-05,0.03555853658536585,0.0902485824172816,0.0409306658477318
2017-05-06,0.012277173913043478,-0.005083919200767036,-0.05465643496617027
2017-05-07,0.018679746835443038,0.09686131964612975,0.06665121301820007
2017-05-08,0.04264036144578313,0.0728134815597165,-0.06163100305810032
2017-05-09,0.0506063829787234,0.08544802412422091,-0.03907320695988676
2017-05-10,-0.0502841628959276,0.05159240269534386,-0.15258431758276478
2017-05-11,0.12052717391304346,0.08071348312097859,0.21272020128326138
2017-05-12,0.032107954545454544,0.0803217726962992,0.0065314638795274625
2017-05-13,0.009281521739130435,0.017610363795825753,-0.17860765301662943
2017-05-14,0.04060510204081633,0.07257077578506149,0.15574197258268083
2017-05-15,-0.006712222222222223,0.06678158736839292,-0.11892153720060984
2017-05-16,-0.05046271186440678,0.07843261611270085,-0.21040778341939895
2017-05-17,0.008791203703703702,0.08843254733735056,-0.04356393218040467
2017-05-18,-0.007531896551724138,0.06987001972723955,0.10370224174754374
2017-05-19,0.014377178423236513,0.07105622313947,0.03769985101035027
2017-05-20,0.04793764705882354,0.09069382904677022,-0.10071849332136266
2017-05-21,0.0657731182795699,0.06344766792347437,0.34763929536265714
2017-05-22,0.0015668571428571428,0.05250271765271764,-0.15263730083193097
2017-05-23,0.023748913043478263,0.09026987165913795,-0.022979439924592553
2017-05-24,0.03500138888888889,0.05887900422622644,-0.059784017779209005
2017-05-25,0.036328504672897194,0.09055141262584519,0.1430442673023616
2017-05-26,0.025619999999999997,0.059356866555161994,0.06235852214423093
2017-05-27,-0.09335180722891566,0.05677672450262812,-0.16602990426212907
2017-05-28,0.04165050505050505,0.0812689090277474,0.07071759303410848
2017-05-29,-0.06532871287128714,0.04498575431522744,-0.10375367827934796
2017-05-30,0.05803273809523809,0.06826492676195056,-0.03990182777245839
2017-05-31,0.0033244680851063826,0.06757253832652768,0.034698093825198235
2017-06-01,0.08875000000000001,0.05248696445750016,0.08883760463107716
2017-06-02,0.14596015325670497,0.11529432829480721,0.14652715514902867
2017-06-03,-0.026734693877551022,0.05711234878751885,0.014860087511490802
2017-06-04,-0.04648761904761905,0.08265842350440562,0.2830583731333415
2017-06-05,0.03509062500000001,0.08602133387445887,-0.0792371030896902
2017-06-06,0.010124864864864865,0.08856804206804206,-0.0695233264484921
2017-06-07,0.040824537037037034,0.05324971468432115,-0.007123270244510083
2017-06-08,0.025385355648535564,0.07989849895184623,0.15636959060964226
2017-06-09,0.06430301724137931,0.0613403320717437,0.010901395616860229
2017-06-10,-0.09420353982300884,0.04862764259666914,-0.04916551893791266
2017-06-11,-0.0030866666666666646,0.05165055315055314,0.14688498746781123
2017-06-12,0.05239542857142857,0.09418661100803957,0.01725080626351493
2017-06-13,0.018799484536082475,0.08517323227453014,-0.1099902741687814
2017-06-14,-0.021368253968253967,0.0652875966136548,-0.07875074469853961
2017-06-15,0.030896618357487925,0.06620007732024638,-0.03774755674859751
2017-06-16,0.02922765957446809,0.08729292198289158,0.004696310073771367
2017-06-17,-0.056674528301886795,0.025464894338715093,-0.10491567906343711
2017-06-18,0.04722264150943396,0.08367731390726672,0.3602191749608742
2017-06-19,-0.035173584905660374,0.07211172851390729,-0.1004934865723616
2017-06-20,-0.0009413978494623657,0.06311989098615442,-0.06283819579309033
2017-06-21,-0.010484834123222746,0.1028466627281793,-0.07606127109572786
2017-06-22,0.03032,0.06477910052910052,0.018638219263242637
2017-06-23,0.0029385281385281383,0.07814524100238385,-0.017906998143051606
2017-06-24,-0.03176333333333333,0.05160128066378066,-0.23586570620536804
2017-06-25,0.022755339805825236,0.04738829435127978,0.22697004068245008
2017-06-26,0.09555828220858896,0.11150434929192596,0.01385602958363258
2017-06-27,0.05490386740331492,0.10229650490700214,-0.004989079348948778
2017-06-28,0.019505464480874316,0.08421598728634247,-0.0335940168203552
2017-06-29,-0.0019550724637681146,0.08503969125345937,-0.05057087785379898
2017-06-30,0.05612095238095238,0.09380420560480082,0.11522516494705563
2017-07-01,-0.0064052631578947325,0.0884665966865215,-0.13375848594464754
2017-07-02,-0.007465217391304349,0.03746875407201493,0.29471167209355725
2017-07-03,0.0364255033557047,0.09675382076598518,-0.09806431899934807
2017-07-04,-0.06216822429906542,0.08303268836563228,0.05344674297582324
2017-07-05,0.05354649681528663,0.05803846931553937,0.036990599267801655
2017-07-06,0.059680660377358495,0.08508014074936245,0.043873957867892284
2017-07-07,0.03059481865284974,0.10584755773874945,0.06282427335650193
2017-07-08,0.0340468085106383,0.07572323347456325,-0.1366221676481531
2017-07-09,0.044471,0.04315142947330447,0.12461919248104096
2017-07-10,0.03432746478873239,0.05411754709352797,-0.13259308816681445
2017-07-11,0.017805347593582887,0.05670275906505852,0.046259589373746655
2017-07-12,0.045721874999999995,0.07988936952804139,0.12045833189040422
2017-07-13,0.08304708520179373,0.05858770101763375,0.07695248175095015
2017-07-14,0.08736186046511626,0.1095128729551487,0.15443792564924372
2017-07-15,-0.1460578313253012,0.02286154357690501,-0.22356738311698637
2017-07-16,0.038168041237113405,0.04426093129379211,0.09436103302178925
2017-07-17,-0.025409146341463417,0.06162282029333422,-0.17356521545386897
2017-07-18,0.010663225806451614,0.0668559841890487,-0.04705490796796737
2017-07-19,0.03127574257425743,0.06585714226184522,-0.09185443125148811
2017-07-20,0.019055445544554458,0.06591751373266577,-0.0034769835448501185
2017-07-21,0.01446842105263158,0.06801099770776803,-0.0477599413200999
2017-07-22,-0.003106315789473681,0.1012776462259545,-0.1011253840044925
2017-07-23,-0.031432584269662917,0.09948841613027005,0.2727010250091553
2017-07-24,0.037343396226415096,0.048884376160094924,-0.24089165491128117
2017-07-25,0.03271467391304348,0.0739974529007914,-0.07279966382876686
2017-07-26,-0.01306989247311828,0.05499476491747996,-0.06388106493539708
2017-07-27,0.038840182648401826,0.08140463131701715,-0.22770807460018488
2017-07-28,0.05148428571428571,0.060969062793467546,-0.00910074029650007
2017-07-29,0.05744186046511628,0.058927606631094996,-0.05467139704282896
2017-07-30,0.09986354166666667,0.08217561747184142,0.3437240235507488
2017-07-31,0.06604248366013071,0.06732436408906996,-0.09532464797200721
2017-08-01,0.012734131736526943,0.06252926938331128,-0.05600501712924706
2017-08-02,0.03180685714285714,0.08972434549577406,-0.060248616763523645
2017-08-03,0.019482412060301508,0.09262856157893845,-0.06916551554023322
2017-08-04,0.08148365384615384,0.07819967903802037,0.065998757401338
2017-08-05,0.016357471264367818,0.034784804116700666,-0.18046320169821553
2017-08-06,0.0005303921568627449,0.07115240512483159,0.0288865677281922
2017-08-07,0.034843558282208587,0.05219235666628303,-0.043840163324508206
2017-08-08,-0.0038811320754717007,0.05135675601477488,-0.08212830510529333
2017-08-09,-0.028550000000000002,0.08139458485414366,-0.09439476833623998
2017-08-10,0.011791525423728817,0.06647930882676645,0.039625071199600306
2017-08-11,-0.017755329949238577,0.09646503254688532,-0.11485705309107824
2017-08-12,-0.10905568181818182,0.05100243506493505,-0.22546223212372174
2017-08-13,0.023692857142857147,0.04579931666028605,0.07870170899799893
2017-08-14,-0.09190484848484848,0.061082403399070055,-0.044819854245041355
2017-08-15,-0.05503818181818181,0.03886134067952249,-0.09951758998813051
2017-08-16,-0.05498941798941799,0.07014045632148427,-0.03710050778414207
2017-08-17,-0.09531355932203389,0.04637210482549464,-0.08045386257818189
2017-08-18,0.021180465116279072,0.09835500632012259,0.0744093894958496
2017-08-19,-0.07683164556962026,0.06189883855344976,0.10593820749958859
2017-08-20,0.06722828282828283,0.10019337191054362,0.3615163191400393
2017-08-21,-0.010587421383647802,0.046591962224823855,-0.16494085841208883
2017-08-22,-0.032154748603351956,0.046951926487541006,-0.14382189978434387
2017-08-23,0.025638095238095238,0.06796521957980291,-0.12215176082792736
2017-08-24,-0.023799014778325123,0.09712350525774172,0.024571057023673223
2017-08-25,0.020959047619047624,0.06087982861494765,0.05720658955119905
2017-08-26,-0.040820930232558145,0.02224559758716735,0.017717504224111863
2017-08-27,-0.12578617021276595,0.011857395830135186,-0.07166750570561023
2017-08-28,-0.005902597402597405,0.051623860747237356,-0.0073607169188462255
2017-08-29,-0.009062091503267972,0.06640964193758311,-0.019141635863609556
2017-08-30,-0.02069349112426035,0.06760955924417461,-0.03896081800291524
2017-08-31,0.013257000000000003,0.07920897967772966,0.016465366780757905
2017-09-01,0.08571878172588833,0.10659191473595026,0.06841419432974104
2017-09-02,-0.047020224719101125,0.062603810307462,-0.19896021853671986
2017-09-03,0.034352777777777774,0.05871615042621986,0.19005904650246655
2017-09-04,0.0034020408163265323,0.10094174495194903,-0.0962146490204091
2017-09-05,0.02861515151515152,0.061786315536315535,0.04065682924155033
2017-09-06,0.039464383561643834,0.08342705786940945,-0.01283960364180614
2017-09-07,0.08413700440528635,0.10624837900718956,0.08544340165176056
2017-09-08,-0.004721138211382117,0.06183918244131658,0.07462521878684439
2017-09-09,0.060084112149532715,0.08757021146039838,-0.0771150438585014
2017-09-10,0.013312096774193549,0.07296322964669738,0.39958095983151465
2017-09-11,0.01445225806451613,0.0724954848019364,-0.055636404022093744
2017-09-12,0.044004522613065325,0.07905186551902273,0.12266416915098027
2017-09-13,-0.004589340101522845,0.08249317630708129,-0.028853157450099896
2017-09-14,0.059475813953488374,0.11026352813852813,0.12383060455322266
2017-09-15,0.04385111111111111,0.08491293837849392,0.11329026169247097
2017-09-16,0.021757471264367823,0.07034996931548655,0.04727090295703932
2017-09-17,0.013033035714285714,0.052564049293960004,0.32821040600538254
2017-09-18,0.030803278688524588,0.08504996204752253,-0.037028193473815925
2017-09-19,-0.05891242937853108,0.06706818761903506,-0.019733234987420557
2017-09-20,0.054028735632183904,0.08387119984102741,0.008137910530484953
2017-09-21,0.04359665071770334,0.09011745924767113,0.06404109776875619
2017-09-22,-0.0004641921397379925,0.08015445182748675,0.05205472744187934
2017-09-23,0.022798888888888886,0.0741842098230987,-0.2799350294801924
2017-09-24,-0.022100980392156862,0.03891553843759725,0.20172876937716616
2017-09-25,0.0035043209876543194,0.07322576143563797,-0.10687569225275959
2017-09-26,-0.01910157894736842,0.07073440519728112,0.033445273261321226
2017-09-27,0.031603603603603606,0.09512724896355847,0.0022695942504985934
2017-09-28,0.0346697247706422,0.09947224787190383,0.043911736492716937
2017-09-29,-0.015614159292035397,0.05716747489645719,-0.09231364094050584
2017-09-30,-0.02684444444444444,0.042274586695883,-0.04394025714309127
2017-10-01,0.004065486725663716,0.046217021670561485,0.1184116723263158
2017-10-02,-0.01839255319148936,0.08381410194907533,-0.0200468029113526
2017-10-03,-0.0025721649484536056,0.07416248735514198,0.008201448266039187
2017-10-04,0.04737916666666667,0.11666295394420394,0.02629132103174926
2017-10-05,0.03388504273504273,0.08682169083290878,-0.006757124621643977
2017-10-06,0.004223766816143499,0.09806682736735586,0.0017376769283961823
2017-10-07,-0.1842909090909091,0.03620546938931679,-0.1479546840895306
2017-10-08,-0.0031461538461538445,0.0689659906066156,0.23058628290891647
2017-10-09,0.0070839743589743605,0.07486177100016385,-0.026917510307752173
2017-10-10,0.030512820512820508,0.06601473253716843,-0.04513217149636684
2017-10-11,0.0359489898989899,0.08539363391004803,-0.03863399076943445
2017-10-12,0.1420956,0.1103174122174122,0.14612917351722718
2017-10-13,0.025109216589861753,0.07212053744599826,-0.012790834574106099
2017-10-14,0.027244827586206898,0.058744775339602914,-0.10381854060052455
2017-10-15,-0.026411111111111114,0.06445858901666981,0.2559536581087594
2017-10-16,0.024069101123595504,0.05578042328042327,0.04566269878591044
2017-10-17,-0.03138888888888889,0.04946485908735281,-0.13785227070077818
2017-10-18,0.03612658227848101,0.07447556867651803,-0.037122156801103035
2017-10-19,0.004046976744186043,0.04793764751613587,-0.00275489923565887
2017-10-20,0.0384875,0.08756910079325944,0.02613081668431942
2017-10-21,-0.047882926829268285,0.0677628711622614,-0.10523934989440732
2017-10-22,0.10576565656565658,0.07691806229685016,0.14617993253650088
2017-10-23,-0.03743006134969325,0.07745994121760992,-0.15176144516541182
2017-10-24,0.08003756345177665,0.08519732403806006,0.03602692378959075
2017-10-25,0.006772500000000002,0.10041518097643097,-0.04309964030981064
2017-10-26,0.0020080717488789247,0.0961906595314667,0.06464845503392241
2017-10-27,0.02285409090909091,0.07328305716800032,0.01353893659331581
2017-10-28,-0.17397407407407406,0.029140167103130065,-0.18289640729809986
2017-10-29,0.010161176470588234,0.05479593837535012,0.1379110245143666
2017-10-30,-0.12795181347150258,0.062133550664731266,-0.1755119086547219
2017-10-31,-0.035161576354679806,0.08235591353026257,0.047273213933841346
2017-11-01,-0.0027627551020408155,0.06435943355586211,0.018957325694512348
2017-11-02,0.008893534482758621,0.10063011636864777,0.06659774919008386
2017-11-03,0.011720171673819745,0.08231248438812816,0.00016676330771058057
2017-11-04,-0.11782247191011236,0.061200832563192115,-0.22543656826019287
2017-11-05,0.06731010101010101,0.05233327685221623,0.10744217248878093
2017-11-06,-0.030285350318471335,0.05210414081672042,-0.1854804773239573
2017-11-07,0.03463809523809524,0.06733698950960855,-0.02142616333784881
2017-11-08,0.025470183486238532,0.07569209736067532,-0.06519376848815778
2017-11-09,-0.020744976076555025,0.06853243889727142,-0.04092364362552404
2017-11-10,0.013195348837209301,0.113773522881081,-0.01839327507240829
2017-11-11,-0.03941630434782609,0.07711861152563791,-0.15174840973771134
2017-11-12,0.015302631578947363,0.08873614750259486,0.2283028505350414
2017-11-13,0.031994047619047616,0.08051537222933905,-0.18768536441382908
2017-11-14,0.0372962962962963,0.09423118308303492,-0.062453134034676526
2017-11-15,0.00035358851674641346,0.07555893497024734,-0.06294312631114247
2017-11-16,0.06474932126696832,0.09981359190918013,-0.08620906253745651
2017-11-17,0.0437675799086758,0.12335150769177186,0.019670429295056486
2017-11-18,-0.09829687499999999,0.08305130922318421,-0.2944059992829959
2017-11-19,0.031419753086419755,0.13039260402377684,0.16811326918778596
2017-11-20,0.0035219354838709653,0.07493643811385746,-0.13922635201484926
2017-11-21,-0.048047340425531916,0.08105459675273505,-0.10923882494581506
2017-11-22,0.0657550925925926,0.08125040848854505,0.06425642525708235
2017-11-23,0.11956082474226805,0.11237954161150036,0.07563447952270506
2017-11-24,0.016320800000000007,0.06884561760461759,0.033673781394958496
2017-11-25,-0.08862205882352941,0.06391037475596298,-0.06761320724206814
2017-11-26,0.014664383561643835,0.07229790567119333,0.06708319709725576
2017-11-27,0.07190073529411764,0.09087757830404887,0.03535574893741046
2017-11-28,-0.03670227272727273,0.08058650301192914,-0.09889383241534233
2017-11-29,0.03701041666666667,0.06272105354136603,-0.02100072180231412
2017-11-30,0.009473636363636365,0.05757362450260176,-0.006708536364815442
2017-12-01,0.06394146341463415,0.12551571634854153,0.06169702221707601
2017-12-02,-0.022861702127659575,0.014510425941277003,-0.13779148396025312
2017-12-03,0.00612222222222222,0.08860061774645106,0.0250246200296614
2017-12-04,-0.03773614457831325,0.07148396298034851,-0.18748804065118352
2017-12-05,0.04386494845360825,0.10694796795892156,-0.06487904227886003
2017-12-06,0.08237813953488372,0.12702239448751076,-0.027575371708980827
2017-12-07,-0.003454028436018956,0.11015480607246009,0.04562587054419855
2017-12-08,-0.022420270270270267,0.09510549781383114,-0.1112183694903915
2017-12-09,0.009329473684210532,0.07340630616946406,-0.11765899971911782
2017-12-10,-0.05127108433734941,0.08529162827355598,-0.21506083298878492
2017-12-11,0.002639735099337749,0.07736321230278183,-0.19822544806840403
2017-12-12,-0.09123045977011494,0.08657035046690219,-0.21301934362828046
2017-12-13,0.0473639423076923,0.08458392210976344,-0.033873933725632153
2017-12-14,0.05442966507177033,0.10431857018579505,0.05081605939773852
2017-12-15,0.01834848484848485,0.0637820105212782,-0.096060017142633
2017-12-16,0.070782,0.08049196127946127,-0.12960074782371522
2017-12-17,-0.0028671052631578987,0.04613544514695829,0.006735662096425108
2017-12-18,0.02704859154929578,0.07967954250273163,-0.14114830905283002
2017-12-19,0.022373684210526316,0.10655096457775028,-0.06762475402731645
2017-12-20,-0.010804301075268821,0.06421365924994955,-0.10122131019510248
2017-12-21,0.023782741116751275,0.07447895683936293,0.03018319092426204
2017-12-22,0.07784343434343434,0.11714970168252996,0.06841951397934345
2017-12-23,0.002771014492753623,0.06571303093042223,-0.17671848725581515
2017-12-24,-0.022640983606557384,0.06634166114698901,-0.08533532795358877
2017-12-25,-0.03241470588235294,0.08811247541946071,-0.10965053123586317
2017-12-26,0.06687272727272726,0.05774178874385485,0.1931236208963
2017-12-27,0.0033966386554621845,0.050600651876912366,0.14606562031417333
2017-12-28,0.08946344086021506,0.12119744390913745,0.1607741146318374
2017-12-29,0.009036842105263159,0.07772752786321864,0.07143508682125493
2017-12-30,0.0375987012987013,0.08981732445044131,-0.24936713491167342
2017-12-31,-0.06251612903225807,0.06110995709786032,0.12925130609543092
2018-01-01,0.06637113402061856,0.08098536915547223,0.02525195202876613
2018-01-02,-0.006468333333333332,0.06684510030864196,-0.0797901431719462
2018-01-03,0.003742690058479538,0.06904732897057458,-0.2478271074462355
2018-01-04,-0.017586153846153845,0.07819535248701914,-0.017063189775515825
2018-01-05,0.0076864734299516915,0.09262094693193726,-0.06779632073093728
2018-01-06,0.02947042253521126,0.051543579659776836,-0.12445387789900873
2018-01-07,0.041949367088607595,0.0964612901163534,-0.004000685637510278
2018-01-08,-0.010962179487179485,0.09068417693417692,-0.058840033335563466
2018-01-09,0.032674857142857144,0.05877645159073729,-0.0114772299357823
2018-01-10,-0.027451111111111114,0.0551995333627278,-0.10534943275981479
2018-01-11,0.07389620853080568,0.08629013846430907,-0.0121320969120586
2018-01-12,0.009851442307692304,0.05919204204360454,-0.06691526277707174
2018-01-13,-0.12258333333333334,0.06480415979523123,-0.12513320999486105
2018-01-14,0.05784868421052631,0.01424943751424014,0.05942143970414212
2018-01-15,0.028593220338983056,0.0941051836973447,-0.058283745232274975
2018-01-16,-0.015123899371069185,0.05462506352836541,-0.11377534064106971
2018-01-17,0.011463905325443792,0.06356786304863227,-0.12871943387759507
2018-01-18,-0.004652727272727273,0.12079715007215006,-0.04021122509782964
2018-01-19,0.03394571428571428,0.08673337255777731,0.015921695743288316
2018-01-20,-0.15458846153846156,0.07449206464831465,-0.22885716763826516
2018-01-21,0.02525921052631579,0.0452814525265183,0.14593112860855303
2018-01-22,-0.031878048780487805,0.06819776782048123,-0.1611401049829111
2018-01-23,0.007185185185185184,0.07429798107046783,-0.031327361152285634
2018-01-24,-0.007364893617021278,0.0762782395894098,-0.042224722022705885
2018-01-25,-0.025028787878787876,0.09483830610093236,0.008405666459690457
2018-01-26,0.028366046511627913,0.07392708899627504,0.009733019041460612
2018-01-27,-0.02077857142857143,0.05893367387840177,-0.16418914567856563
2018-01-28,0.11140246913580247,0.11042953788324157,-0.028993194485888062
2018-01-29,0.024558552631578946,0.06399700877825877,-0.20072425196045324
2018-01-30,0.0670795918367347,0.08639948416096374,-0.06964190365100392
2018-01-31,0.019537745098039214,0.0627483128425224,-0.08228879816391889
2018-02-01,0.012320465116279067,0.08679063866796424,-0.025008889686229618
2018-02-02,0.05972524752475248,0.08893503784902299,-0.0064449667340457945
2018-02-03,-0.026917582417582412,0.09157316889459745,-0.027889193414331798
2018-02-04,0.08835245901639344,0.1286183852577295,0.09398808342511535
2018-02-05,0.008780606060606062,0.09438735478886992,-0.12665976827794856
