0,1
"['""eddie van halen""', '""hope hicks""', '""van halen""', '""trump covid""', '""chris christie""', '""helen reddy""', '""trump coronavirus update""', '""chris watts""', '""proud boys""', '""trump covid update""', '""kellyanne conway""', '""shanann watts""', '""rice purity test""', '""claudia conway""', '""trump has covid""', '""heat vs lakers""', '""chrissy teigen""', '""mickey rourke""', '""chris wallace""', '""president trump""', '""kayleigh mcenany""', '""antifa""', '""trump twitter""', '""donald trump""', '""trump news""']","['""Breakout""', '""Breakout""', '""+4,500%""', '""+2,750%""', '""+2,150%""', '""+1,700%""', '""+1,500%""', '""+1,350%""', '""+1,250%""', '""+1,250%""', '""+1,100%""', '""+1,000%""', '""+900%""', '""+850%""', '""+800%""', '""+800%""', '""+700%""', '""+650%""', '""+650%""', '""+400%""', '""+350%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""']"
"['""mary ann shadd""', '""dak prescott injury""', '""dak prescott""', '""hubie halloween""', '""fracking""', '""haunting of bly manor""', '""hurricane delta track""', '""amazon prime day""', '""25th amendment""', '""vp debate""', '""hurricane delta""', '""kamala harris""', '""haunting of hill house""', '""danny green""', '""tampa bay rays""', '""vice presidential debate""', '""cameron boyce""', '""djokovic""', '""iphone 12""', '""wolfgang van halen""', '""cardi b""', '""dodgers""', '""rice purity test""', '""astros""', '""amy coney barrett""']","['""Breakout""', '""+3,900%""', '""+2,950%""', '""+1,300%""', '""+1,250%""', '""+1,150%""', '""+650%""', '""+550%""', '""+450%""', '""+400%""', '""+350%""', '""+350%""', '""+300%""', '""+250%""', '""+200%""', '""+200%""', '""+200%""', '""+190%""', '""+140%""', '""+130%""', '""+130%""', '""+120%""', '""+100%""', '""+90%""', '""+90%""']"
"['""jeffrey toobin""', '""hunter biden""', '""alabama vs georgia""', '""dustin diamond""', '""world series 2020""', '""browns vs steelers""', '""dodgers vs braves""', '""braves score""', '""iphone 12 pro""', '""dodgers score""', '""astros vs rays""', '""braves""', '""premier league""', '""new york post""', '""dodgers""', '""billie eilish""', '""early voting near me""', '""atlanta braves""', '""astros score""', '""qanon""', '""cardi b""', '""iphone 12""', '""astros""', '""everton vs liverpool""', '""tampa bay rays""']","['""+2,950%""', '""+2,050%""', '""+1,200%""', '""+1,150%""', '""+550%""', '""+500%""', '""+450%""', '""+400%""', '""+400%""', '""+300%""', '""+300%""', '""+200%""', '""+200%""', '""+190%""', '""+180%""', '""+180%""', '""+170%""', '""+170%""', '""+160%""', '""+150%""', '""+140%""', '""+130%""', '""+130%""', '""+120%""', '""+110%""']"
"['""stamen grigorov""', '""who won the debate""', '""debate tonight""', '""maria bakalova""', '""space movie 1992""', '""borat""', '""borat 2""', '""noah cyrus""', '""60 minutes""', '""cowboys vs washington""', '""after we collided""', '""antonio brown""', '""hummer ev""', '""ufc 254""', '""dodgers vs rays""', '""fracking""', '""rudy giuliani""', '""barcelona vs real madrid""', '""sacha baron cohen""', '""debate""', '""penn state football""', '""kristen welker""', '""quibi""', '""what is fracking""', '""real madrid""']","['""Breakout""', '""+1,400%""', '""+1,400%""', '""+1,350%""', '""+1,150%""', '""+1,000%""', '""+900%""', '""+800%""', '""+650%""', '""+650%""', '""+600%""', '""+600%""', '""+600%""', '""+550%""', '""+450%""', '""+450%""', '""+450%""', '""+400%""', '""+350%""', '""+350%""', '""+350%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""']"
"['""where do i vote #election2020""', '""sean connery""', '""election results #election2020""', '""where do i vote""', '""election results""', '""eddie hassell""', '""how do i vote #election2020""', '""steelers vs ravens""', '""blue moon""', '""whos winning the election""', '""election""', '""who is winning the election""', '""justin turner""', '""gervonta davis""', '""election polls""', '""2020 election""', '""when is election day""', '""where to vote""', '""electoral college map""', '""election day 2020""', '""daylight savings time 2020""', '""hurricane zeta""', '""daylight savings""', '""biden vs trump polls""', '""daylight savings 2020""']","['""Breakout""', '""Breakout""', '""Breakout""', '""+3,100%""', '""+2,550%""', '""+900%""', '""+800%""', '""+550%""', '""+550%""', '""+550%""', '""+500%""', '""+500%""', '""+400%""', '""+350%""', '""+350%""', '""+350%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+200%""', '""+190%""', '""+120%""', '""+110%""', '""+100%""']"
"['""nevada election results""', '""georgia election results 2020""', '""arizona election results""', '""arizona election results 2020""', '""alex trebek""', '""election results 2020""', '""senate election results""', '""2020 united states presidential elections""', '""dónde resultados de las elecciones #election2020""', '""pennsylvania election results""', '""nevada electoral votes""', '""michigan election results 2020""', '""2020 united states presidential election""', '""cnn election results""', '""king von""', '""wisconsin election results 2020""', '""presidential election 2020""', '""election results""', '""who won the election 2020 president""', '""presidential election results""', '""presidential results""', '""parler""', '""us election results""', '""who won the election today""', '""presidential election results 2020""']","['""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""Breakout""', '""+4,250%""', '""+4,250%""', '""+3,850%""', '""+3,600%""', '""+3,450%""', '""+3,450%""', '""+3,250%""', '""+3,250%""', '""+3,150%""', '""+3,000%""', '""+2,850%""', '""+2,850%""', '""+2,850%""']"
"['""masters leaderboard""', '""megan is missing""', '""mo3""', '""dustin johnson""', '""youtube down""', '""jeremih""', '""ps5 walmart""', '""tiger woods""', '""gamestop ps5""', '""the masters""', '""masters""', '""charlie pride""', '""playstation 5""', '""ps5""', '""diwali""', '""veterans day""', '""georgia recount""', '""a teacher""', '""ps5 price""', '""gamestop""', '""elon musk""', '""honey baked ham""', '""covid""', '""cleveland browns""', '""covid cases""']","['""+4,650%""', '""+4,400%""', '""+3,350%""', '""+1,850%""', '""+1,400%""', '""+1,300%""', '""+1,000%""', '""+800%""', '""+650%""', '""+550%""', '""+550%""', '""+500%""', '""+400%""', '""+400%""', '""+400%""', '""+350%""', '""+200%""', '""+190%""', '""+160%""', '""+160%""', '""+140%""', '""+110%""', '""+100%""', '""+100%""', '""+90%""']"
"['""benoit mandelbrot""', '""klay thompson""', '""ricky schroder""', '""joe burrow""', '""marc gasol""', '""obi toppin""', '""kyle rittenhouse""', '""mayfair mall shooting""', '""giuliani""', '""nba draft""', '""nba draft 2020""', '""rudy giuliani""', '""premier league""', '""la liga""', '""green bean casserole""', '""sweet potato casserole""', '""sidney powell""', '""princess margaret""', '""big sky""', '""nba""', '""honey baked ham""', '""lakers""', '""nba news""', '""thanksgiving""', '""queen elizabeth""']","['""Breakout""', '""+1,450%""', '""+1,000%""', '""+900%""', '""+500%""', '""+400%""', '""+350%""', '""+350%""', '""+350%""', '""+350%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+250%""', '""+250%""', '""+170%""', '""+160%""', '""+140%""', '""+130%""', '""+130%""', '""+130%""', '""+120%""', '""+110%""', '""+110%""']"
"['""december global holidays""', '""maradona""', '""history of thanksgiving""', '""diego maradona""', '""nate robinson""', '""cyber monday deals""', '""jake paul""', '""rainbow kiss""', '""mike tyson vs roy jones""', '""jake paul vs nate robinson""', '""tyson vs jones""', '""ellen page""', '""mike tyson""', '""mike tyson fight""', '""virgin river""', '""crackstreams tyson""', '""happy thanksgiving""', '""roy jones jr""', '""happiest season""', '""how long to cook a turkey""', '""hillbilly elegy""', '""monolith""', '""nate robinson knockout""', '""happy thanksgiving images""', '""crackstreams""']","['""Breakout""', '""Breakout""', '""Breakout""', '""+3,950%""', '""+3,500%""', '""+2,600%""', '""+2,150%""', '""+2,050%""', '""+2,000%""', '""+1,700%""', '""+1,450%""', '""+1,100%""', '""+900%""', '""+900%""', '""+900%""', '""+850%""', '""+750%""', '""+550%""', '""+500%""', '""+450%""', '""+450%""', '""+350%""', '""+300%""', '""+300%""', '""+250%""']"
"['""spotify wrapped""', '""natalie desselle reid""', '""selena netflix""', '""washington vs steelers""', '""selena quintanilla""', '""jay alvarrez""', '""apple music replay""', '""selena""', '""december global holidays""', '""larsa pippen""', '""liangelo ball""', '""thursday night football""', '""bills vs 49ers""', '""rudy giuliani""', '""casanova rapper""', '""spotify""', '""cyberpunk 2077""', '""mulan""', '""steelers game""', '""steelers""', '""byu football""', '""euphoria""', '""pittsburgh steelers""', '""ravens vs steelers""', '""barcelona""']","['""+1,850%""', '""+1,550%""', '""+1,400%""', '""+1,400%""', '""+1,150%""', '""+1,100%""', '""+950%""', '""+800%""', '""+700%""', '""+400%""', '""+350%""', '""+350%""', '""+350%""', '""+250%""', '""+250%""', '""+200%""', '""+200%""', '""+170%""', '""+170%""', '""+160%""', '""+150%""', '""+130%""', '""+120%""', '""+110%""', '""+100%""']"
"['""sir w. arthur lewis""', '""brandon bernard""', '""tommy lister""', '""tiny lister""', '""charlie pride""', '""keyontae johnson""', '""deebo""', '""airbnb stock""', '""local guide program""', '""nba scores""', '""electoral college vote""', '""taylor swift""', '""cyberpunk 2077""', '""jets vs seahawks""', '""airpods max""', '""covid vaccine""', '""cowboys""', '""pfizer""', '""ufc""', '""browns""', '""nba""', '""airbnb""', '""dallas cowboys""', '""lakers""', '""usps tracking""']","['""Breakout""', '""+2,300%""', '""+2,200%""', '""+2,150%""', '""+2,050%""', '""+1,600%""', '""+1,050%""', '""+450%""', '""+400%""', '""+400%""', '""+400%""', '""+250%""', '""+250%""', '""+130%""', '""+110%""', '""+100%""', '""+90%""', '""+90%""', '""+70%""', '""+60%""', '""+50%""', '""+50%""', '""+50%""', '""+40%""', '""+40%""']"
"['""winter solstice great conjunction""', '""sudan, the last male northern white rhino""', '""kevin greene""', '""mr beast burger""', '""steelers vs bengals""', '""mrbeast burger""', '""pnc championship""', '""ma rainey""', '""mandalorian season 3""', '""christmas star 2020""', '""mr beast burger locations""', '""winter solstice 2020""', '""star of bethlehem 2020""', '""grogu""', '""leann rimes""', '""john mulaney""', '""stimulus check""', '""stimulus checks""', '""stimulus""', '""ohio state vs northwestern""', '""stimulus update""', '""stimulus package""', '""second stimulus check""', '""ariana grande""', '""mandalorian""']","['""Breakout""', '""Breakout""', '""+2,850%""', '""+1,750%""', '""+950%""', '""+900%""', '""+800%""', '""+750%""', '""+700%""', '""+600%""', '""+600%""', '""+500%""', '""+500%""', '""+400%""', '""+350%""', '""+350%""', '""+350%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+200%""', '""+200%""', '""+180%""', '""+140%""']"
"['""nashville bomb""', '""nashville explosion""', '""stores open on christmas""', '""bridgerton""', '""anthony quinn warner""', '""santa tracker""', '""norad santa tracker""', '""soul cast""', '""hilaria baldwin""', '""nashville explosion video""', '""ww84""', '""restaurants open on christmas""', '""grocery stores open on christmas""', '""wonder woman 1984""', '""nashville""', '""john huber""', '""the midnight sky""', '""buccaneers vs lions""', '""alvin kamara""', '""soul movie""', '""dwayne haskins""', '""nba scores""', '""merry christmas""', '""gal gadot""', '""nba standings""']","['""Breakout""', '""Breakout""', '""+2,700%""', '""+2,150%""', '""+1,950%""', '""+1,800%""', '""+1,750%""', '""+1,400%""', '""+1,300%""', '""+1,050%""', '""+900%""', '""+800%""', '""+800%""', '""+700%""', '""+700%""', '""+650%""', '""+550%""', '""+550%""', '""+500%""', '""+500%""', '""+400%""', '""+400%""', '""+350%""', '""+350%""', '""+350%""']"
"['""elizabeth peratrovich""', '""tanya roberts""', '""mf doom""', '""dawn wells""', '""clemson vs ohio state""', '""luke letlow""', '""irs get my payment""', '""get my payment""', '""happy new year 2021""', '""ryan garcia""', '""irs stimulus""', '""happy new year""', '""irs stimulus check""', '""irs.gov""', '""olivia wilde""', '""cobra kai""', '""justin fields""', '""stimulus check status""', '""tina louise""', '""irs""', '""cobra kai cast""', '""clemson football""', '""ohio state football""', '""h&r block""', '""rose bowl 2021""']","['""Breakout""', '""+4,450%""', '""+4,300%""', '""+2,300%""', '""+1,850%""', '""+1,450%""', '""+1,350%""', '""+1,300%""', '""+850%""', '""+800%""', '""+700%""', '""+700%""', '""+700%""', '""+650%""', '""+650%""', '""+650%""', '""+600%""', '""+550%""', '""+500%""', '""+500%""', '""+500%""', '""+450%""', '""+450%""', '""+450%""', '""+400%""']"
"['""25th amendment""', '""insurrection""', '""capitol building""', '""capitol""', '""parler""', '""woman shot at capitol""', '""jeffree star""', '""parler app""', '""antifa""', '""dr dre""', '""25th amendment trump""', '""insurrection definition""', '""kanye and jeffree star""', '""what is the 25th amendment""', '""kanye west""', '""the weeknd""', '""kanye west and jeffree star""', '""australia vs india""', '""qanon""', '""georgia election results""', '""ga election results""', '""georgia election results 2021""', '""alabama vs ohio state""', '""taylor heinicke""', '""parlor app""']","['""Breakout""', '""+4,600%""', '""+4,500%""', '""+4,250%""', '""+3,100%""', '""+3,000%""', '""+2,650%""', '""+2,300%""', '""+2,150%""', '""+2,050%""', '""+1,900%""', '""+1,800%""', '""+1,700%""', '""+1,300%""', '""+1,150%""', '""+1,050%""', '""+1,000%""', '""+950%""', '""+850%""', '""+850%""', '""+750%""', '""+750%""', '""+650%""', '""+650%""', '""+650%""']"
"['""james naismith""', '""night stalker""', '""phil spector""', '""browns vs chiefs""', '""martin luther king day""', '""james harden""', '""richard ramirez""', '""cassie compton""', '""skai jackson""', '""patrick mahomes""', '""minka kelly""', '""betty white""', '""wandavision""', '""martin luther king jr""', '""one night in miami""', '""difficult person test""', '""klete keller""', '""chiefs""', '""jim brown""', '""armie hammer""', '""mega millions drawing""', '""drew brees""', '""packers""', '""impeachment""', '""kansas city chiefs""']","['""Breakout""', '""+1,550%""', '""+1,350%""', '""+1,350%""', '""+1,300%""', '""+1,200%""', '""+1,100%""', '""+650%""', '""+650%""', '""+600%""', '""+500%""', '""+450%""', '""+450%""', '""+450%""', '""+400%""', '""+350%""', '""+350%""', '""+350%""', '""+300%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+200%""', '""+200%""']"
"['""larry king""', '""hank aaron""', '""amanda gorman""', '""bernie sanders mittens""', '""bernie sanders""', '""jen psaki""', '""mcgregor vs poirier""', '""jojo siwa""', '""bills vs chiefs""', '""conor mcgregor vs dustin poirier""', '""ufc 257""', '""mcgregor fight""', '""kodak black""', '""buccaneers vs packers""', '""jill biden""', '""claudia conway""', '""conor mcgregor""', '""lady gaga""', '""godzilla vs kong""', '""travis barker""', '""gamestop stock""', '""mega millions winner""', '""beau biden""', '""where does the vice president live""', '""kamala harris children""']","['""+4,500%""', '""+4,300%""', '""+4,100%""', '""+3,500%""', '""+3,200%""', '""+1,500%""', '""+1,250%""', '""+1,250%""', '""+1,250%""', '""+1,200%""', '""+1,000%""', '""+900%""', '""+800%""', '""+750%""', '""+750%""', '""+650%""', '""+650%""', '""+550%""', '""+500%""', '""+450%""', '""+450%""', '""+400%""', '""+350%""', '""+350%""', '""+350%""']"
"['""cicely tyson""', '""dogecoin""', '""cloris leachman""', '""what dinosaur has 500 teeth""', '""dogecoin stock""', '""chad wheeler""', '""dogecoin price""', '""amc stock""', '""dustin diamond""', '""groundhog day""', '""jason collier""', '""groundhog day 2021""', '""screech""', '""gamestop stock price""', '""amc""', '""nokia stock""', '""gamestop stock""', '""the dig""', '""alev aydin""', '""nok stock""', '""wallstreetbets""', '""jared goff""', '""reddit wallstreetbets""', '""gme""', '""gme stock""']","['""+4,450%""', '""+4,200%""', '""+2,750%""', '""+2,600%""', '""+2,600%""', '""+2,450%""', '""+2,200%""', '""+2,100%""', '""+1,800%""', '""+1,600%""', '""+1,600%""', '""+1,550%""', '""+1,250%""', '""+1,100%""', '""+1,050%""', '""+1,000%""', '""+900%""', '""+800%""', '""+800%""', '""+800%""', '""+700%""', '""+650%""', '""+650%""', '""+600%""', '""+600%""']"
"['""christopher plummer""', '""shailene woodley""', '""super bowl score""', '""superbowl score""', '""who won the super bowl 2021""', '""superbowl time""', '""what time is the super bowl""', '""halftime show 2021""', '""super bowl time""', '""gronkowski""', '""firefly lane""', '""what time does the super bowl start""', '""morgan wallen""', '""chiefs vs buccaneers""', '""super bowl halftime show 2021""', '""andy reid""', '""aaron rodgers engaged""', '""lil uzi vert""', '""what channel is the super bowl on""', '""the weeknd""', '""superbowl""', '""tom brady""', '""super bowl""', '""mahomes""', '""the weekend""']","['""+2,900%""', '""+2,800%""', '""+2,250%""', '""+2,100%""', '""+1,950%""', '""+1,500%""', '""+1,500%""', '""+1,450%""', '""+1,300%""', '""+1,250%""', '""+1,250%""', '""+1,250%""', '""+1,200%""', '""+1,150%""', '""+1,050%""', '""+1,000%""', '""+1,000%""', '""+850%""', '""+800%""', '""+750%""', '""+700%""', '""+700%""', '""+650%""', '""+550%""', '""+550%""']"
"['""maría grever""', '""gina carano""', '""vincent jackson""', '""fort worth accident""', '""cecil hotel""', '""oncor""', '""acquit""', '""elisa lam""', '""lunar new year""', '""daytona 500""', '""happy valentines day""', '""stacey plaskett""', '""larry flynt""', '""judas and the black messiah""', '""ravi zacharias""', '""australian open""', '""dallas weather""', '""centerpoint""', '""war dogs""', '""nascar""', '""australian open 2021""', '""houston weather""', '""champions league""', '""cara dune""', '""jamie raskin""']","['""Breakout""', '""+3,350%""', '""+2,850%""', '""+2,050%""', '""+1,950%""', '""+1,900%""', '""+1,650%""', '""+1,400%""', '""+1,350%""', '""+1,300%""', '""+1,150%""', '""+850%""', '""+800%""', '""+500%""', '""+450%""', '""+350%""', '""+350%""', '""+350%""', '""+300%""', '""+300%""', '""+300%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""']"
"['""zitkala-sa""', '""rush limbaugh""', '""i care a lot""', '""daft punk""', '""tiger woods""', '""bobby shmurda""', '""agatha harkness""', '""behind her eyes""', '""what dinosaur has 500 teeth""', '""ted cruz cancun""', '""ted cruz""', '""demi lovato""', '""naomi osaka""', '""kim kardashian""', '""cciv stock""', '""where my refund""', '""ash wednesday""', '""cciv""', '""neera tanden""', '""texas power outage""', '""easter 2021""', '""champions league""', '""fedex tracking""', '""tesla stock""', '""irs.gov""']","['""Breakout""', '""+2,450%""', '""+2,250%""', '""+2,150%""', '""+2,000%""', '""+1,650%""', '""+1,550%""', '""+1,450%""', '""+1,100%""', '""+750%""', '""+700%""', '""+300%""', '""+250%""', '""+170%""', '""+100%""', '""+100%""', '""+100%""', '""+90%""', '""+90%""', '""+80%""', '""+60%""', '""+60%""', '""+50%""', '""+50%""', '""+50%""']"
"['""ginny and georgia""', '""mr potato head""', '""canelo""', '""golden globes 2021""', '""cpac""', '""lady gaga""', '""johnson and johnson vaccine""', '""canelo alvarez""', '""tom and jerry""', '""full moon february 2021""', '""gme stock""', '""gme""', '""gamestop stock""', '""amc stock""', '""minari""', '""johnson and johnson stock""', '""daylight savings 2021""', '""cvs covid vaccine""', '""knicks""', '""stimulus update""', '""tiger woods""', '""jj watt""']","['""+3,600%""', '""+1,450%""', '""+950%""', '""+950%""', '""+800%""', '""+400%""', '""+350%""', '""+300%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+170%""', '""+120%""', '""+110%""', '""+100%""', '""+70%""', '""+70%""', '""+60%""', '""+50%""', '""+40%""', '""+40%""']"
"['""masako katsura""', '""meghan markle interview""', '""meghan markle""', '""oprah interview harry meghan""', '""coming to america 2""', '""ufc 259""', '""all star game 2021""', '""raya and the last dragon""', '""bolivia university accident""', '""nba all star 2021""', '""israel adesanya""', '""prince harry""', '""eddie murphy""', '""ufc""', '""paramount plus""', '""dr seuss""', '""stimulus check 3""', '""derek chauvin""', '""daylight savings 2021""', '""stimulus check update""', '""stimulus check""', '""stimulus""', '""johnson and johnson vaccine""', '""stimulus update""', '""third stimulus check""']","['""Breakout""', '""+2,350%""', '""+1,350%""', '""+1,300%""', '""+700%""', '""+650%""', '""+550%""', '""+450%""', '""+400%""', '""+400%""', '""+400%""', '""+350%""', '""+190%""', '""+180%""', '""+160%""', '""+110%""', '""+90%""', '""+70%""', '""+70%""', '""+70%""', '""+70%""', '""+70%""', '""+60%""', '""+60%""', '""+60%""']"
"['""dr. wu lien-teh""', '""sarah everard""', '""marvin hagler""', '""stimulus tracker""', '""madison lecroy""', '""get my payment""', '""grammys 2021""', '""get my payment irs""', '""kirk franklin""', '""grammy winners 2021""', '""stimulus check tracker""', '""irs stimulus check 3""', '""track my stimulus""', '""irs stimulus tracker""', '""irs stimulus""', '""meyers leonard""', '""irs stimulus check""', '""roblox stock""', '""irs.gov get my payment""', '""jennifer lopez""', '""drew brees""', '""dua lipa""', '""ohio state basketball""', '""stimulus check 2021""', '""irs.gov""']","['""Breakout""', '""+2,150%""', '""+1,850%""', '""+1,450%""', '""+1,300%""', '""+1,200%""', '""+1,050%""', '""+1,050%""', '""+1,000%""', '""+950%""', '""+900%""', '""+850%""', '""+850%""', '""+850%""', '""+650%""', '""+600%""', '""+550%""', '""+450%""', '""+450%""', '""+400%""', '""+350%""', '""+350%""', '""+250%""', '""+200%""', '""+190%""']"
"['""spring season""', '""atlanta shooting""', '""colorado shooter""', '""boulder active shooter""', '""oral roberts""', '""boulder colorado""', '""ncaa scores""', '""march madness live""', '""justice league""', '""march madness""', '""ucla basketball""', '""justice league snyder cut""', '""ncaa basketball scores""', '""snyder cut""', '""ncaa tournament""', '""first day of spring 2021""', '""march madness 2021""', '""ncaa basketball""', '""lebron james""', '""espn bracket challenge""', '""cbs sports""', '""syracuse basketball""', '""nba youngboy""', '""krispy kreme""', '""march madness bracket""']","['""+3,700%""', '""+3,250%""', '""+2,350%""', '""+2,000%""', '""+1,550%""', '""+750%""', '""+700%""', '""+500%""', '""+450%""', '""+350%""', '""+350%""', '""+350%""', '""+350%""', '""+300%""', '""+250%""', '""+250%""', '""+200%""', '""+170%""', '""+140%""', '""+130%""', '""+110%""', '""+110%""', '""+90%""', '""+90%""', '""+90%""']"
"['""suez canal""', '""lil nas x""', '""jessica walter""', '""george segal""', '""lil nas x shoe""', '""luke 10 18""', '""suez canal blocked""', '""aimee challenor""', '""palm sunday""', '""the irregulars""', '""derek chauvin""', '""miami open 2021""', '""full moon march 2021""', '""godzilla vs kong""', '""evergreen""', '""passover 2021""', '""baylor basketball""', '""paige bueckers""', '""ufc""', '""sweet 16""', '""celtics""']","['""Breakout""', '""+2,700%""', '""+2,400%""', '""+2,000%""', '""+1,750%""', '""+1,300%""', '""+900%""', '""+550%""', '""+500%""', '""+450%""', '""+350%""', '""+350%""', '""+300%""', '""+200%""', '""+160%""', '""+130%""', '""+90%""', '""+80%""', '""+70%""', '""+60%""', '""+40%""']"
"['""dmx""', '""covid-19 prevention""', '""baylor vs gonzaga""', '""dmx update""', '""happy easter""', '""matt gaetz""', '""paul pierce""', '""noah green""', '""roy williams""', '""bhad bhabie""', '""ncaa championship""', '""april fools pranks""', '""50 most popular women""', '""happy easter images""', '""outriders""', '""picrew""', '""mlb scores""', '""final four""', '""april fools day""', '""gonzaga""', '""michael rapaport""', '""what lies below""', '""rege jean page""', '""champions league""', '""mlb""']","['""Breakout""', '""Breakout""', '""+2,450%""', '""+2,300%""', '""+1,700%""', '""+1,400%""', '""+1,350%""', '""+1,250%""', '""+950%""', '""+850%""', '""+750%""', '""+700%""', '""+700%""', '""+700%""', '""+650%""', '""+650%""', '""+550%""', '""+500%""', '""+450%""', '""+400%""', '""+400%""', '""+350%""', '""+300%""', '""+250%""', '""+250%""']"
"['""metropolitan museum of art""', '""prince philip""', '""the metropolitan museum of art""', '""daunte wright""', '""masters leaderboard""', '""phillip adams""', '""masters leaderboard 2021""', '""brenda song""', '""prince phillip""', '""hideki matsuyama""', '""dmx death""', '""national siblings day 2021""', '""masters 2021""', '""bad bunny tour 2022""', '""the masters""', '""queen elizabeth""', '""masters""', '""khloe kardashian photo""', '""ramadan 2021""', '""prince charles""', '""dmx net worth""', '""dmx""', '""johnson and johnson vaccine""', '""mlb standings""', '""dmx update""']","['""Breakout""', '""+4,150%""', '""+3,650%""', '""+3,600%""', '""+3,250%""', '""+2,700%""', '""+2,350%""', '""+1,800%""', '""+1,300%""', '""+950%""', '""+700%""', '""+600%""', '""+550%""', '""+550%""', '""+550%""', '""+550%""', '""+450%""', '""+450%""', '""+350%""', '""+300%""', '""+130%""', '""+100%""', '""+90%""', '""+80%""', '""+80%""']"
"['""johannes gutenberg""', '""laura bassi""', '""helen mccrory""', '""verdict chauvin""', '""chauvin verdict""', '""colton underwood""', '""adam toledo""', '""jake paul vs ben askren""', '""george floyd verdict""', '""super league""', '""jake paul""', '""ben askren""', '""adam perkins""', '""bernie madoff""', '""april 24""', '""dogecoin price""', '""dogecoin""', '""doge""', '""dogecoin stock""', '""coin stock""', '""bad bunny tickets""', '""derek chauvin""', '""coinbase stock""', '""mark mcgrath""', '""prince philip funeral""']","['""Breakout""', '""Breakout""', '""+3,250%""', '""+2,950%""', '""+2,900%""', '""+2,800%""', '""+2,500%""', '""+2,000%""', '""+1,950%""', '""+1,600%""', '""+1,500%""', '""+1,400%""', '""+1,350%""', '""+1,300%""', '""+1,250%""', '""+1,100%""', '""+1,050%""', '""+800%""', '""+750%""', '""+700%""', '""+550%""', '""+500%""', '""+450%""', '""+450%""', '""+400%""']"
"['""anne mclaren""', '""terrence clarke""', '""makhia bryant""', '""shock g""', '""pink moon""', '""mortal kombat characters""', '""makiyah bryant""', '""chris weidman""', '""andrew brown""', '""oscars 2021""', '""ufc 261""', '""pink moon 2021""', '""women-led restaurants""', '""zac efron""', '""andrew brown jr""', '""nomadland""', '""mortal kombat""', '""rose namajunas""', '""digital underground""', '""demon slayer movie""', '""lebron james""', '""india covid""', '""oscar nominations 2021""', '""ufc""', '""la liga""']","['""Breakout""', '""+2,500%""', '""+1,850%""', '""+1,500%""', '""+1,300%""', '""+1,300%""', '""+1,300%""', '""+1,250%""', '""+1,250%""', '""+1,050%""', '""+1,050%""', '""+950%""', '""+700%""', '""+650%""', '""+650%""', '""+600%""', '""+450%""', '""+400%""', '""+400%""', '""+300%""', '""+300%""', '""+250%""', '""+250%""', '""+130%""', '""+100%""']"
"['""hisaye yamamoto""', '""josh duggar""', '""aaron rodgers""', '""duggar""', '""olympia dukakis""', '""covid vaccine near me""', '""may the 4th be with you""', '""kentucky derby 2021""', '""things heard and seen""', '""bill and melinda gates""', '""polyamorous""', '""kentucky derby 2021 horses""', '""bill gates""', '""rudy giuliani""', '""mac jones""', '""without remorse""', '""justin fields""', '""andy ruiz""', '""trevor lawrence""', '""nfl draft""', '""nfl draft 2021""', '""tim tebow""', '""nfl""', '""billie eilish""', '""chicago bears""']","['""Breakout""', '""+3,200%""', '""+1,950%""', '""+1,300%""', '""+1,200%""', '""+900%""', '""+850%""', '""+800%""', '""+800%""', '""+750%""', '""+750%""', '""+700%""', '""+700%""', '""+650%""', '""+600%""', '""+550%""', '""+500%""', '""+450%""', '""+450%""', '""+450%""', '""+400%""', '""+350%""', '""+300%""', '""+250%""', '""+200%""']"
"['""tawny kitaen""', '""happy mothers day""', '""chinese rocket""', '""happy mothers day images""', '""gas shortage""', '""feliz dia de las madres""', '""canelo vs saunders""', '""jake ehlinger""', '""shiba inu coin""', '""chinese rocket tracker""', '""happy mothers day quotes""', '""aspergers""', '""canelo fight""', '""selena quintanilla""', '""elon musk snl""', '""elon musk""', '""serena williams""', '""cinco de mayo""', '""liz cheney""', '""what is cinco de mayo""', '""safemoon""', '""dogecoin price""', '""dogecoin""', '""floyd mayweather""', '""safemoon price""']","['""+3,850%""', '""+2,650%""', '""+2,100%""', '""+1,950%""', '""+1,700%""', '""+1,400%""', '""+1,300%""', '""+1,200%""', '""+1,200%""', '""+850%""', '""+750%""', '""+650%""', '""+600%""', '""+450%""', '""+300%""', '""+250%""', '""+250%""', '""+200%""', '""+200%""', '""+200%""', '""+150%""', '""+150%""', '""+140%""', '""+130%""', '""+120%""']"
