date,vader,textblob,bert,flair
2017-05-11,0.1205271739130434,0.0807134831209785,0.2127202012832613,0.2450062042993048
2017-05-12,0.0321079545454545,0.0803217726962992,0.0065314638795274,0.038362647773641526
2017-05-13,0.0092815217391304,0.0176103637958257,-0.1786076530166294,-0.17248506001804187
2017-05-14,0.0406051020408163,0.0725707757850614,0.1557419725826808,0.25039301417311843
2017-05-15,-0.0067122222222222,0.0667815873683929,-0.1189215372006098,-0.1224984712070889
2017-05-16,-0.0504627118644067,0.0784326161127008,-0.2104077834193989,-0.2377301053812275
2017-05-17,0.0087912037037037,0.0884325473373505,-0.0435639321804046,-0.03698801690781558
2017-05-18,-0.0075318965517241,0.0698700197272395,0.1037022417475437,0.07901703463546161
2017-05-19,0.0143771784232365,0.07105622313947,0.0376998510103502,0.12682597271139692
2017-05-20,0.0479376470588235,0.0906938290467702,-0.1007184933213626,-0.1039724258815541
2017-05-21,0.0657731182795699,0.0634476679234743,0.3476392953626571,0.247931041384256
2017-05-22,0.0015668571428571,0.0525027176527176,-0.1526373008319309,-0.10700785160064698
2017-05-23,0.0237489130434782,0.0902698716591379,-0.0229794399245925,-0.06787211836680122
2017-05-24,0.0350013888888888,0.0588790042262264,-0.059784017779209,-0.05212274138574246
2017-05-25,0.0363285046728971,0.0905514126258451,0.1430442673023616,0.09084807990867401
2017-05-26,0.0256199999999999,0.0593568665551619,0.0623585221442309,0.08445447466590188
2017-05-27,-0.0933518072289156,0.0567767245026281,-0.166029904262129,-0.09340523237205413
2017-05-28,0.041650505050505,0.0812689090277474,0.0707175930341084,0.10898515431567876
2017-05-29,-0.0653287128712871,0.0449857543152274,-0.1037536782793479,-0.03492889959033174
2017-05-30,0.058032738095238,0.0682649267619505,-0.0399018277724583,0.020234117905298867
2017-05-31,0.0033244680851063,0.0675725383265276,0.0346980938251982,0.037359803280931844
2017-06-01,0.08875,0.0524869644575001,0.0888376046310771,0.14510047896341843
2017-06-02,0.1459601532567049,0.1152943282948072,0.1465271551490286,0.19152524622007347
2017-06-03,-0.026734693877551,0.0571123487875188,0.0148600875114908,-0.12548252453609388
2017-06-04,-0.046487619047619,0.0826584235044056,0.2830583731333415,0.20709346135457357
2017-06-05,0.035090625,0.0860213338744588,-0.0792371030896902,0.018357199802994724
2017-06-06,0.0101248648648648,0.088568042068042,-0.0695233264484921,0.0003632893433442005
2017-06-07,0.040824537037037,0.0532497146843211,-0.00712327024451,0.04207282540974793
2017-06-08,0.0253853556485355,0.0798984989518462,0.1563695906096422,0.22289768522254594
2017-06-09,0.0643030172413793,0.0613403320717437,0.0109013956168602,0.12623782199004602
2017-06-10,-0.0942035398230088,0.0486276425966691,-0.0491655189379126,0.04935843121688977
2017-06-11,-0.0030866666666666,0.0516505531505531,0.1468849874678112,0.3037966977982294
2017-06-12,0.0523954285714285,0.0941866110080395,0.0172508062635149,0.0460001380102975
2017-06-13,0.0187994845360824,0.0851732322745301,-0.1099902741687814,-0.06719758092742606
2017-06-14,-0.0213682539682539,0.0652875966136548,-0.0787507446985396,-0.0010906208759893143
2017-06-15,0.0308966183574879,0.0662000773202463,-0.0377475567485975,0.05590698972416384
2017-06-16,0.029227659574468,0.0872929219828915,0.0046963100737713,0.043820417941884786
2017-06-17,-0.0566745283018867,0.025464894338715,-0.1049156790634371,-0.06740663299020731
2017-06-18,0.0472226415094339,0.0836773139072667,0.3602191749608742,0.4074441301372816
2017-06-19,-0.0351735849056603,0.0721117285139072,-0.1004934865723616,0.02148994222377081
2017-06-20,-0.0009413978494623,0.0631198909861544,-0.0628381957930903,0.017895494737932758
2017-06-21,-0.0104848341232227,0.1028466627281793,-0.0760612710957278,-0.05477402617016109
2017-06-22,0.03032,0.0647791005291005,0.0186382192632426,0.1381251555422078
2017-06-23,0.0029385281385281,0.0781452410023838,-0.0179069981430516,-0.0020444604741546497
2017-06-24,-0.0317633333333333,0.0516012806637806,-0.235865706205368,-0.17979776329464384
2017-06-25,0.0227553398058252,0.0473882943512797,0.22697004068245,0.2545877266856073
2017-06-26,0.0955582822085889,0.1115043492919259,0.0138560295836325,0.09375823385145034
2017-06-27,0.0549038674033149,0.1022965049070021,-0.0049890793489487,-0.001761825703784236
2017-06-28,0.0195054644808743,0.0842159872863424,-0.0335940168203552,-0.004273863438048644
2017-06-29,-0.0019550724637681,0.0850396912534593,-0.0505708778537989,-0.050772191821664994
2017-06-30,0.0561209523809523,0.0938042056048008,0.1152251649470556,0.11967768470446269
2017-07-01,-0.0064052631578947,0.0884665966865215,-0.1337584859446475,-0.026610942890769547
2017-07-02,-0.0074652173913043,0.0374687540720149,0.2947116720935572,0.4682894426843394
2017-07-03,0.0364255033557047,0.0967538207659851,-0.098064318999348,0.07795216253139829
2017-07-04,-0.0621682242990654,0.0830326883656322,0.0534467429758232,-0.004179301105927079
2017-07-05,0.0535464968152866,0.0580384693155393,0.0369905992678016,-0.014430202875926994
2017-07-06,0.0596806603773584,0.0850801407493624,0.0438739578678922,0.08684097736511591
2017-07-07,0.0305948186528497,0.1058475577387494,0.0628242733565019,0.16664872484503632
2017-07-08,0.0340468085106383,0.0757232334745632,-0.1366221676481531,-0.15812526738390012
2017-07-09,0.044471,0.0431514294733044,0.1246191924810409,0.19846516609191894
2017-07-10,0.0343274647887323,0.0541175470935279,-0.1325930881668144,-0.07612438311039561
2017-07-11,0.0178053475935828,0.0567027590650585,0.0462595893737466,-0.016314841846731258
2017-07-12,0.0457218749999999,0.0798893695280413,0.1204583318904042,0.12522942448655763
2017-07-13,0.0830470852017937,0.0585877010176337,0.0769524817509501,0.17660141873252766
2017-07-14,0.0873618604651162,0.1095128729551487,0.1544379256492437,0.10500160732934641
2017-07-15,-0.1460578313253012,0.022861543576905,-0.2235673831169863,-0.1848508715629578
2017-07-16,0.0381680412371134,0.0442609312937921,0.0943610330217892,0.2231740945393277
2017-07-17,-0.0254091463414634,0.0616228202933342,-0.1735652154538689,-0.08068449468147464
2017-07-18,0.0106632258064516,0.0668559841890487,-0.0470549079679673,-0.04322342295800486
2017-07-19,0.0312757425742574,0.0658571422618452,-0.0918544312514881,-0.014363585722328417
2017-07-20,0.0190554455445544,0.0659175137326657,-0.0034769835448501,0.04517400530305239
2017-07-21,0.0144684210526315,0.068010997707768,-0.0477599413200999,0.025810074863251313
2017-07-22,-0.0031063157894736,0.1012776462259545,-0.1011253840044925,-0.1412427406562002
2017-07-23,-0.0314325842696629,0.09948841613027,0.2727010250091553,0.24034706461295652
2017-07-24,0.037343396226415,0.0488843761600949,-0.2408916549112811,-0.11322227364066262
2017-07-25,0.0327146739130434,0.0739974529007914,-0.0727996638287668,-0.027728530051915546
2017-07-26,-0.0130698924731182,0.0549947649174799,-0.063881064935397,-0.13610412228492
2017-07-27,0.0388401826484018,0.0814046313170171,-0.2277080746001848,-0.19044813935615157
2017-07-28,0.0514842857142857,0.0609690627934675,-0.0091007402965,0.03984300380661375
2017-07-29,0.0574418604651162,0.0589276066310949,-0.0546713970428289,-0.0937046748261119
2017-07-30,0.0998635416666666,0.0821756174718414,0.3437240235507488,0.33699831801156205
2017-07-31,0.0660424836601307,0.0673243640890699,-0.0953246479720072,0.0007655250480751528
2017-08-01,0.0127341317365269,0.0625292693833112,-0.056005017129247,
2017-08-02,0.0318068571428571,0.089724345495774,-0.0602486167635236,
2017-08-03,0.0194824120603015,0.0926285615789384,-0.0691655155402332,
2017-08-04,0.0814836538461538,0.0781996790380203,0.065998757401338,
2017-08-05,0.0163574712643678,0.0347848041167006,-0.1804632016982155,
2017-08-06,0.0005303921568627,0.0711524051248315,0.0288865677281922,
2017-08-07,0.0348435582822085,0.052192356666283,-0.0438401633245082,
2017-08-08,-0.0038811320754717,0.0513567560147748,-0.0821283051052933,
2017-08-09,-0.02855,0.0813945848541436,-0.0943947683362399,
2017-08-10,0.0117915254237288,0.0664793088267664,0.0396250711996003,
2017-08-11,-0.0177553299492385,0.0964650325468853,-0.1148570530910782,
2017-08-12,-0.1090556818181818,0.051002435064935,-0.2254622321237217,
2017-08-13,0.0236928571428571,0.045799316660286,0.0787017089979989,
2017-08-14,-0.0919048484848484,0.06108240339907,-0.0448198542450413,
2017-08-15,-0.0550381818181818,0.0388613406795224,-0.0995175899881305,
2017-08-16,-0.0549894179894179,0.0701404563214842,-0.037100507784142,
2017-08-17,-0.0953135593220338,0.0463721048254946,-0.0804538625781818,
2017-08-18,0.021180465116279,0.0983550063201225,0.0744093894958496,
2017-08-19,-0.0768316455696202,0.0618988385534497,0.1059382074995885,
2017-08-20,0.0672282828282828,0.1001933719105436,0.3615163191400393,
2017-08-21,-0.0105874213836478,0.0465919622248238,-0.1649408584120888,
2017-08-22,-0.0321547486033519,0.046951926487541,-0.1438218997843438,
2017-08-23,0.0256380952380952,0.0679652195798029,-0.1221517608279273,
2017-08-24,-0.0237990147783251,0.0971235052577417,0.0245710570236732,
2017-08-25,0.0209590476190476,0.0608798286149476,0.057206589551199,
2017-08-26,-0.0408209302325581,0.0222455975871673,0.0177175042241118,
2017-08-27,-0.1257861702127659,0.0118573958301351,-0.0716675057056102,
2017-08-28,-0.0059025974025974,0.0516238607472373,-0.0073607169188462,
2017-08-29,-0.0090620915032679,0.0664096419375831,-0.0191416358636095,
2017-08-30,-0.0206934911242603,0.0676095592441746,-0.0389608180029152,
2017-08-31,0.013257,0.0792089796777296,0.0164653667807579,
2017-09-01,0.0857187817258883,0.1065919147359502,0.068414194329741,
2017-09-02,-0.0470202247191011,0.062603810307462,-0.1989602185367198,
2017-09-03,0.0343527777777777,0.0587161504262198,0.1900590465024665,
2017-09-04,0.0034020408163265,0.100941744951949,-0.0962146490204091,
2017-09-05,0.0286151515151515,0.0617863155363155,0.0406568292415503,
2017-09-06,0.0394643835616438,0.0834270578694094,-0.0128396036418061,
2017-09-07,0.0841370044052863,0.1062483790071895,0.0854434016517605,
2017-09-08,-0.0047211382113821,0.0618391824413165,0.0746252187868443,
2017-09-09,0.0600841121495327,0.0875702114603983,-0.0771150438585014,
2017-09-10,0.0133120967741935,0.0729632296466973,0.3995809598315146,
2017-09-11,0.0144522580645161,0.0724954848019364,-0.0556364040220937,0.05151047846850227
2017-09-12,0.0440045226130653,0.0790518655190227,0.1226641691509802,0.14950822196414124
2017-09-13,-0.0045893401015228,0.0824931763070812,-0.0288531574500998,0.0012002063886768328
2017-09-14,0.0594758139534883,0.1102635281385281,0.1238306045532226,0.08055875412253446
2017-09-15,0.0438511111111111,0.0849129383784939,0.1132902616924709,0.14934437619315252
2017-09-16,0.0217574712643678,0.0703499693154865,0.0472709029570393,0.048022652494496325
2017-09-17,0.0130330357142857,0.05256404929396,0.3282104060053825,0.44210205918976236
2017-09-18,0.0308032786885245,0.0850499620475225,-0.0370281934738159,-0.06457304140257704
2017-09-19,-0.058912429378531,0.067068187619035,-0.0197332349874205,0.03813570805188627
2017-09-20,0.0540287356321839,0.0838711998410274,0.0081379105304849,-0.030404812645638126
2017-09-21,0.0435966507177033,0.0901174592476711,0.0640410977687561,0.09956681043907786
2017-09-22,-0.0004641921397379,0.0801544518274867,0.0520547274418793,0.1067073782458576
2017-09-23,0.0227988888888888,0.0741842098230987,-0.2799350294801924,-0.21621817880206637
2017-09-24,-0.0221009803921568,0.0389155384375972,0.2017287693771661,0.2918673788799959
2017-09-25,0.0035043209876543,0.0732257614356379,-0.1068756922527595,-0.06221619321976179
2017-09-26,-0.0191015789473684,0.0707344051972811,0.0334452732613212,0.009190236267290618
2017-09-27,0.0316036036036036,0.0951272489635584,0.0022695942504985,0.017064008089873163
2017-09-28,0.0346697247706422,0.0994722478719038,0.0439117364927169,0.10743684615563909
2017-09-29,-0.0156141592920353,0.0571674748964571,-0.0923136409405058,-0.055561539609875296
2017-09-30,-0.0268444444444444,0.042274586695883,-0.0439402571430912,0.13373498710585233
2017-10-01,0.0040654867256637,0.0462170216705614,0.1184116723263158,0.20341063547978358
2017-10-02,-0.0183925531914893,0.0838141019490753,-0.0200468029113526,0.017082561837865957
2017-10-03,-0.0025721649484536,0.0741624873551419,0.0082014482660391,0.06742177212361208
2017-10-04,0.0473791666666666,0.1166629539442039,0.0262913210317492,0.050129843254884086
2017-10-05,0.0338850427350427,0.0868216908329087,-0.0067571246216439,-0.005541418352697646
2017-10-06,0.0042237668161434,0.0980668273673558,0.0017376769283961,0.07111428564439441
2017-10-07,-0.1842909090909091,0.0362054693893167,-0.1479546840895306,-0.08646993406794289
2017-10-08,-0.0031461538461538,0.0689659906066156,0.2305862829089164,0.3352520408538672
2017-10-09,0.0070839743589743,0.0748617710001638,-0.0269175103077521,0.04551859429249397
2017-10-10,0.0305128205128205,0.0660147325371684,-0.0451321714963668,-0.0798886632307982
2017-10-11,0.0359489898989899,0.085393633910048,-0.0386339907694344,0.02450924208669951
2017-10-12,0.1420956,0.1103174122174122,0.1461291735172271,0.133247620344162
2017-10-13,0.0251092165898617,0.0721205374459982,-0.012790834574106,-0.03173546444985174
2017-10-14,0.0272448275862068,0.0587447753396029,-0.1038185406005245,-0.08710173012196333
2017-10-15,-0.0264111111111111,0.0644585890166698,0.2559536581087594,0.33605923496111473
2017-10-16,0.0240691011235955,0.0557804232804232,0.0456626987859104,0.10031373648161299
2017-10-17,-0.0313888888888888,0.0494648590873528,-0.1378522707007781,-0.10405221912595959
2017-10-18,0.036126582278481,0.074475568676518,-0.037122156801103,0.007220734901066071
2017-10-19,0.004046976744186,0.0479376475161358,-0.0027548992356588,0.034674817462300146
2017-10-20,0.0384875,0.0875691007932594,0.0261308166843194,0.06265959000358215
2017-10-21,-0.0478829268292682,0.0677628711622614,-0.1052393498944073,-0.054496171270928734
2017-10-22,0.1057656565656565,0.0769180622968501,0.1461799325365008,0.27366449616172095
2017-10-23,-0.0374300613496932,0.0774599412176099,-0.1517614451654118,-0.08044376658515696
2017-10-24,0.0800375634517766,0.08519732403806,0.0360269237895907,0.18406091516998213
2017-10-25,0.0067725,0.1004151809764309,-0.0430996403098106,0.016242178082466124
2017-10-26,0.0020080717488789,0.0961906595314667,0.0646484550339224,0.018677395020899754
2017-10-27,0.0228540909090909,0.0732830571680003,0.0135389365933158,0.0983307269486514
2017-10-28,-0.173974074074074,0.02914016710313,-0.1828964072980998,-0.2048929414631408
2017-10-29,0.0101611764705882,0.0547959383753501,0.1379110245143666,0.19071678484187407
2017-10-30,-0.1279518134715025,0.0621335506647312,-0.1755119086547219,-0.09490372109289615
2017-10-31,-0.0351615763546798,0.0823559135302625,0.0472732139338413,0.07027034248624528
2017-11-01,-0.0027627551020408,0.0643594335558621,0.0189573256945123,-0.01544213629498774
2017-11-02,0.0088935344827586,0.1006301163686477,0.0665977491900838,0.0772649422287941
2017-11-03,0.0117201716738197,0.0823124843881281,0.0001667633077105,0.10543259453875824
2017-11-04,-0.1178224719101123,0.0612008325631921,-0.2254365682601928,-0.3533656014485306
2017-11-05,0.067310101010101,0.0523332768522162,0.1074421724887809,0.2392365119673989
2017-11-06,-0.0302853503184713,0.0521041408167204,-0.1854804773239573,-0.1000005101702016
2017-11-07,0.0346380952380952,0.0673369895096085,-0.0214261633378488,0.05529921521585454
2017-11-08,0.0254701834862385,0.0756920973606753,-0.0651937684881577,0.023132173019811648
2017-11-09,-0.020744976076555,0.0685324388972714,-0.040923643625524,-0.03562334678960188
2017-11-10,0.0131953488372093,0.113773522881081,-0.0183932750724082,0.04620228506797967
2017-11-11,-0.039416304347826,0.0771186115256379,-0.1517484097377113,-0.1478447752154392
2017-11-12,0.0153026315789473,0.0887361475025948,0.2283028505350414,0.1698180366503565
2017-11-13,0.0319940476190476,0.080515372229339,-0.187685364413829,-0.10597307767186846
2017-11-14,0.0372962962962963,0.0942311830830349,-0.0624531340346765,-0.0890714652323849
2017-11-15,0.0003535885167464,0.0755589349702473,-0.0629431263111424,-0.07749686942716534
2017-11-16,0.0647493212669683,0.0998135919091801,-0.0862090625374565,-0.01018215034881868
2017-11-17,0.0437675799086758,0.1233515076917718,0.0196704292950564,0.13479728731390547
2017-11-18,-0.0982968749999999,0.0830513092231842,-0.2944059992829959,-0.19091645441949368
2017-11-19,0.0314197530864197,0.1303926040237768,0.1681132691877859,0.15158658631053973
2017-11-20,0.0035219354838709,0.0749364381138574,-0.1392263520148492,-0.06748614080490604
2017-11-21,-0.0480473404255319,0.081054596752735,-0.109238824945815,-0.05428410876304545
2017-11-22,0.0657550925925926,0.081250408488545,0.0642564252570823,0.14330866601732042
2017-11-23,0.119560824742268,0.1123795416115003,0.075634479522705,0.11844421662006181
