date,DJIA_percent_change,trends_bert_sum,trends_bert_mean,trends_vader_mean,trends_vader_sum,trends_textblob_mean,trends_textblob_sum,NYT_vader,NYT_textblob,NYT_flair,NYT_bert,whole_song_vader,song_mean_by_sentence_vader,song_mean_by_sentence_without_0_vader,whole_song_textblob,song_by_sentence_without_0_textblob,song_bert,song_flair,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,joy,love,nervousness,neutral,optimism,realization,remorse,sadness,surprise
2021-09-14,-0.000660404,-6.747749030590057,-0.2699099612236023,0.0074679999999999,0.1866999999999999,0.0,0.0,0.062839153,0.070470446,0.050798997,0.03940511,0.397953,0.048812752,0.098252509,0.066620344,0.07732238,3.054429826,-0.219491583,2.0,4.0,4.0,10.0,1.0,0.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,11.0,0.0,70.0,1.0,2.0,3.0,6.0,1.0
2021-09-21,0.00612449,-4.030363738536835,-0.2370802199139314,0.0,0.0,0.0147058823529411,0.25,0.031425444,0.081850496,-0.062176607,-0.01635415,0.40265,0.047899837,0.105380755,0.067749541,0.077720749,3.04145045,-0.210110133,2.0,2.0,5.0,10.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,12.0,0.0,73.0,0.0,2.0,3.0,5.0,1.0
2021-09-28,-0.013736925,2.7764585614204407,0.1110583424568176,-0.000948,-0.0237,-0.022,-0.55,0.027942405,0.054887028,-0.173664581,-0.17473209,0.375396,0.045437462,0.098688622,0.052684846,0.067664146,3.031839771,-0.203911667,2.0,2.0,6.0,11.0,1.0,0.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,12.0,1.0,69.0,0.0,2.0,3.0,6.0,1.0
2021-10-05,0.012081592,-9.396111249923706,-0.3758444499969482,0.0,0.0,-0.0208888888888888,-0.5222222222222224,0.003115698,0.062264154,-0.089036672,-0.167660379,0.21162,0.028960379,0.066734656,0.046725942,0.056471835,2.969758185,-0.30782386,1.0,2.0,5.0,14.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,70.0,0.0,2.0,5.0,9.0,1.0
2021-10-12,0.015540834,-10.682734608650208,-0.4273093843460083,-0.0616959999999999,-1.5423999999999998,0.0,0.0,0.007243902,0.086349338,-0.082832898,-0.027984856,0.290601,0.037412732,0.085860917,0.050777206,0.062714446,2.994575343,-0.189627981,1.0,2.0,4.0,11.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,72.0,0.0,2.0,4.0,7.0,1.0
2021-10-19,0.01071446,-4.920218825340271,-0.21392255762349,0.0567652173913043,1.3056,0.0,0.0,0.026316279,0.091382894,-0.079564886,-0.106796863,0.391059,0.051378237,0.11213004,0.058037428,0.07217188,3.042107907,-0.179825144,1.0,2.0,3.0,8.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,73.0,1.0,2.0,4.0,7.0,1.0
2021-10-26,0.00397939,-10.184513449668884,-0.4073805379867554,0.052092,1.3023,0.0,0.0,-0.042996053,0.054797055,-0.163630865,-0.09236582,0.31039,0.04010459,0.096415475,0.066823374,0.083670481,2.970277503,-0.207944245,1.0,2.0,4.0,11.0,1.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,73.0,1.0,2.0,3.0,7.0,1.0
2021-11-02,0.013994459,-9.551316380500792,-0.3820526552200317,0.023824,0.5956000000000001,-0.004,-0.1,0.020443192,0.071575252,-0.038895507,-0.042703353,0.338374,0.038441052,0.092752835,0.07184985,0.089497414,2.987256919,-0.265103496,1.0,3.0,4.0,10.0,1.0,0.0,2.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,76.0,1.0,2.0,2.0,7.0,1.0
2021-11-09,-0.006305763,0.7030496597290039,0.0281219863891601,0.045232,1.1308,0.0269090909090909,0.6727272727272727,-0.038868874,0.06830086,-0.094611928,-0.135704505,0.395672,0.042227135,0.100392634,0.078011863,0.095078068,3.011977443,-0.226188937,1.0,4.0,3.0,8.0,0.0,0.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,1.0,74.0,1.0,2.0,1.0,7.0,1.0
2021-11-16,-0.013997255,-0.6928019523620605,-0.0277120780944824,0.028432,0.7108000000000001,0.0,0.0,0.023755102,0.086261782,0.050183274,-0.013216906,0.314831,0.041537551,0.090310634,0.069166362,0.081290907,3.004250378,-0.377206842,1.0,4.0,6.0,14.0,0.0,0.0,1.0,3.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,68.0,1.0,2.0,1.0,8.0,1.0
2021-11-23,-0.020133332,-2.7357088923454285,-0.1094283556938171,0.0474599999999999,1.1865,0.0139999999999999,0.35,0.022770621,0.074481746,0.105060082,-0.034117288,0.521704,0.072142933,0.151105482,0.113483294,0.148733673,3.195218233,-0.112519524,2.0,2.0,5.0,8.0,0.0,0.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,13.0,0.0,61.0,1.0,3.0,1.0,13.0,1.0
2021-11-30,-0.009232483,-6.561406314373016,-0.2624562525749206,0.038148,0.9537,0.0221212121212121,0.5530303030303031,0.088106731,0.109305363,-0.067437492,-0.116493943,0.435526,0.061434417,0.123952199,0.100839052,0.120155562,3.17990912,-0.103853189,1.0,1.0,6.0,10.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,13.0,1.0,62.0,3.0,2.0,1.0,12.0,1.0
2021-12-07,0.038667548,-4.490720272064209,-0.1796288108825683,0.034428,0.8607,0.0103999999999999,0.2599999999999999,0.059150676,0.10391821,0.093199272,-0.067146516,0.47369,0.070763784,0.149600955,0.105725467,0.128668892,3.262689322,-0.051848572,2.0,1.0,5.0,11.0,0.0,0.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,63.0,2.0,2.0,1.0,8.0,1.0
2021-12-14,-0.017122649,-5.7395899295806885,-0.2295835971832275,0.035516,0.8878999999999999,-0.04,-1.0,0.048623529,0.076390851,-0.079048427,-0.108109556,0.453457,0.070148315,0.155486017,0.108748133,0.135205454,3.273415068,-0.094761177,2.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,8.0,9.0,0.0,63.0,1.0,2.0,1.0,8.0,1.0
2021-12-21,0.002893099,-8.71810632944107,-0.3487242531776428,-0.02544,-0.636,0.0104,0.26,0.041512977,0.07859102,-0.123149265,-0.165962136,0.444457,0.076948303,0.169940852,0.110891417,0.137866309,3.335991217,-0.080683307,2.0,3.0,6.0,13.0,0.0,0.0,1.0,1.0,10.0,4.0,0.0,1.0,0.0,5.0,3.0,0.0,9.0,10.0,0.0,56.0,1.0,2.0,1.0,8.0,0.0
2021-12-28,0.026772304,3.005734145641327,0.120229365825653,0.0297839999999999,0.7445999999999999,0.0,0.0,-0.046021875,0.088267911,-0.134867235,-0.108113407,0.489811,0.085185849,0.19118579,0.114858269,0.142026336,3.461090349,-0.030398108,2.0,1.0,4.0,13.0,0.0,1.0,1.0,1.0,10.0,4.0,0.0,1.0,0.0,7.0,2.0,0.0,12.0,9.0,0.0,57.0,2.0,2.0,1.0,8.0,0.0
