date,DJIA_percent_change,trends_bert_sum,trends_bert_mean,trends_vader_mean,trends_vader_sum,trends_textblob_mean,trends_textblob_sum,NYT_vader,NYT_textblob,NYT_flair,NYT_bert,whole_song_vader,song_mean_by_sentence_vader,song_mean_by_sentence_without_0_vader,whole_song_textblob,song_by_sentence_without_0_textblob,song_bert,song_flair,WEIGHTED_whole_song_score,WEIGHTED_mean_by_sentence_song_score,WEIGHTED_mean_without_0_by_sentence_song_score,WEIGHTED_tb_whole_song,WEIGHTED_tb_song_by_sentence,WEIGHTED_tb_song_by_sentence_without_0,WEIGHTED_bert,WEIGHTED_flair
2018-04-17,0.004202275,-3.1407832503318787,-0.1256313300132751,0.0,0.0,0.0,0.0,-0.007910363,0.076063765,0.044087743,0.004343169,0.200766,0.039803109,0.068777985,0.054669662,0.064256285,3.02962533,-0.174467163,0.23155940400898575,0.04287935637380552,0.07657115462782978,0.06108588612879079,0.021062021285152138,0.06960242104396483,3.322679831503453,-0.17254163140273826
2018-04-24,-0.006241982,-6.900592505931854,-0.2760237002372742,-0.067444,-1.6861000000000002,0.0233333333333333,0.5833333333333333,0.048621637,0.081745177,-0.142200242,-0.132593296,0.247579,0.044046716,0.076670493,0.064322177,0.077121444,3.050526414,-0.159200634,0.27384708612028924,0.046685039649899,0.08374144321036131,0.07006179147597906,0.025118704624898517,0.08052196773911477,3.3538242746674594,-0.1399499023074641
2018-05-01,-0.002006388,-2.1924331188201904,-0.0876973247528076,-0.081012,-2.0253,0.02,0.5,0.05844491,0.08603713,0.037286368,-0.002191528,0.1964,0.045707223,0.075407374,0.067024353,0.074549758,3.05996714,-0.16867187,0.23228677133734071,0.04838007251371478,0.08160346089312204,0.07227598601857112,0.02574935005829343,0.07940897869405308,3.3400118649603,-0.15611521701955902
2018-05-08,0.022901055,2.587082207202912,0.1034832882881164,0.0262,0.655,0.0099999999999999,0.2499999999999999,0.046183246,0.0884018,0.049968299,-0.08656433,0.189359,0.042075493,0.076653204,0.064918132,0.071442871,3.03713841,-0.206373543,0.22861325405431152,0.04695522817100847,0.08587287689450715,0.07173829721339092,0.022887054003941615,0.07845810219554575,3.3130514825676554,-0.21430399858203697
2018-05-15,-0.004696726,1.5753073692321775,0.0656378070513407,0.0413833333333333,0.9932,0.0666666666666666,1.6,0.002731088,0.086785521,-0.10741636,-0.095142215,0.178611,0.039103586,0.07447049,0.06069054,0.066219074,3.055997289,-0.16131846,0.23247778721375842,0.04536651692925873,0.08673627209877144,0.07069010720638072,0.02024789413040923,0.07641175372774142,3.312026578144189,-0.17606769549677725
2018-05-22,0.001535162,2.708824038505554,0.1083529615402221,0.018352,0.4588,0.0064,0.16,-0.021034239,0.075215026,-0.075520758,-0.058178634,0.225076,0.045777623,0.081690096,0.062210904,0.06701827,3.019691642,-0.209452026,0.27387163452427576,0.051864415471009825,0.09357346897894134,0.07081561116252023,0.01968030087466936,0.07587853319027708,3.3785712592367494,-0.2200740592425339
2018-05-29,-0.004785021,-5.875181496143341,-0.2350072598457336,0.0582119999999999,1.4552999999999998,-0.012,-0.3,0.025211875,0.076561427,-0.086734716,-0.165154866,0.193539,0.049836062,0.088865268,0.063425585,0.070977885,3.029115909,-0.211729457,0.23313526541082372,0.052535991430102735,0.09555110235581007,0.06849962052771293,0.022449239789308673,0.07389259487176918,3.340343383570198,-0.23554401984680493
2018-06-05,0.026912061,-3.076712191104889,-0.1230684876441955,0.009052,0.2263,0.01,0.25,0.08868866,0.099130094,0.067840306,0.01797118,0.195703,0.050053427,0.090274928,0.054671053,0.061261808,3.077140707,-0.228035949,0.2771354799742401,0.05919921927315705,0.1086435517473425,0.06755168268992898,0.022801176549910818,0.07530342826664532,3.394669071695967,-0.24535652807405578
2018-06-12,-0.009009393,-3.805849552154541,-0.1522339820861816,-0.019088,-0.4771999999999999,0.0279999999999999,0.7,0.070189848,0.058565326,-0.069677618,-0.004973303,0.187843,0.048740614,0.089737727,0.058368851,0.066280681,3.091377587,-0.148093246,0.25450320822883077,0.05652852070518203,0.10479284126887127,0.06776892303442601,0.024635123907163926,0.07690625222274944,3.483199920289998,-0.12943098648350537
2018-06-19,-0.020731145,-2.4842939972877502,-0.09937175989151,-0.052408,-1.3102,0.048,1.2000000000000002,0.011953927,0.075054333,-0.052903409,-0.081735158,0.176795,0.05260208,0.092213542,0.055946282,0.062991942,3.094386599,-0.08056259,0.24283825969826925,0.060783075398942364,0.10840403086789444,0.0648343028086956,0.02515872790275614,0.0727745796021978,3.4614368040508436,-0.06497349520080219
2018-06-26,-0.012750804,-5.121391296386719,-0.2048556518554687,0.0039039999999999,0.0975999999999999,0.0,0.0,0.010522086,0.096986795,-0.012544195,-0.060321445,0.200643,0.045773219,0.088463509,0.054597342,0.060268623,3.043553754,-0.095197719,0.24489467609180302,0.052299962165478414,0.10313980590789716,0.05813999887082316,0.02362460421500329,0.06496735229207354,3.436382474097288,-0.10614271043438583
2018-07-03,0.00756732,-8.63260966539383,-0.3453043866157532,0.063788,1.5947,0.02,0.5,0.077327381,0.077410557,0.047568713,0.052061098,0.175379,0.040693355,0.073793289,0.04441639,0.051873449,3.034776239,-0.177757862,0.21071254230947645,0.04582694823781891,0.08619175263524913,0.04579777582783854,0.017526361846617707,0.05439899131749245,3.4103460826729406,-0.20367342217638243
2018-07-10,0.022499731,0.7157946228981018,0.028631784915924,0.100224,2.5056000000000003,0.037,0.925,0.115247647,0.059693813,0.043336733,0.001225726,0.322877778,0.048005066,0.092532023,0.044670903,0.05576102,3.077827124,-0.275925157,0.3421499080463948,0.04701469229211804,0.09150453599560315,0.04310527598710246,0.015941150459541545,0.052819643580969335,3.361371081644314,-0.29076972219639136
2018-07-17,0.001544809,-0.1185847520828247,-0.0047433900833129,0.023284,0.5821000000000001,0.006,0.15,0.026026286,0.078880305,-0.058002599,-0.05334842,0.286887,0.04659419,0.090330297,0.044747721,0.055302965,3.114697829,-0.239583651,0.3144518496439244,0.04667172640331479,0.09101944114623409,0.043526600725425336,0.01568997420195537,0.05281942790302861,3.3770222057028314,-0.2506130606161756
2018-07-24,0.015439043,-4.201804935932159,-0.1750752056638399,-0.0534708333333333,-1.2833,-0.0333333333333333,-0.8,0.024069182,0.064310366,-0.107475944,-0.180188082,0.36631,0.059149266,0.11132796,0.04987799,0.059042252,3.147333629,-0.136444188,0.40036872883985275,0.06045900121190025,0.11505498189869307,0.048432856282229375,0.017945326602528525,0.057606866722359866,3.471866374844172,-0.13720756154747296
2018-07-31,0.000452429,-12.37712025642395,-0.5625963752919977,-0.0594272727272727,-1.3074,-0.0909090909090909,-2.0,0.027459459,0.077515819,-0.13447633,-0.223301945,0.403387,0.064042526,0.122384824,0.053126938,0.062708235,3.188332848,-0.081450855,0.4528398618121221,0.06831187074938434,0.13164370234613107,0.05440145224479426,0.01929161871192071,0.06420978856146384,3.580734520829733,-0.08070804015815795
2018-08-07,-0.005903653,-6.461393356323242,-0.2936996980146928,-0.0479454545454545,-1.0548000000000002,0.0227272727272727,0.5,-0.016491837,0.067657692,-0.000713104,-0.135149768,0.463052,0.07278313,0.136891901,0.051967662,0.064600541,3.17198972,-0.094714997,0.5032850040005227,0.0765181740570041,0.1455413650932171,0.05206141803077242,0.02065691477661059,0.06511787135053573,3.5215785223099023,-0.08966181129870078
2018-08-14,0.013875708,-5.012688517570496,-0.2005075407028198,0.0368359999999999,0.9209,0.0542857142857142,1.3571428571428572,0.052265823,0.092106643,-0.083670051,-0.152146374,0.472079,0.071976687,0.133315539,0.051587079,0.06431501,3.161595222,-0.119162219,0.537884169193676,0.07956708661692657,0.1478033628186027,0.04996035051264221,0.0212422288762147,0.06130118683775334,3.5800309642606196,-0.10043391696989062
2018-08-21,0.004692841,2.614089548587799,0.1045635819435119,0.060384,1.5095999999999998,0.033,0.825,-0.017276023,0.082429167,-0.011916327,-0.009197429,0.383398,0.061649335,0.114171219,0.050894807,0.066214371,3.131371805,-0.150534071,0.4531638736474792,0.06743121169949473,0.12677836832608935,0.05158697626342439,0.022963450493486297,0.06802815160328766,3.488243049433508,-0.1251519308890144
2018-08-28,0.006719477,-3.6543487906456,-0.1461739516258239,-0.028684,-0.7171000000000001,0.0364545454545454,0.9113636363636364,-0.036069851,0.12842835,-0.015754515,-0.522154979,0.45988,0.076212115,0.143603408,0.066715505,0.081620065,3.209008411,-0.122960625,0.5115681362800029,0.08191433361479734,0.15498680655380004,0.06738362715672856,0.03184295923539807,0.08328733663782348,3.5874227086804127,-0.12140263925328186
2018-09-04,-0.001862903,-4.585133671760559,-0.1834053468704223,-0.042496,-1.0624,0.0,0.0,-0.001780357,0.065884461,0.038495743,0.015719633,0.368706,0.056113702,0.108802468,0.057060302,0.074781255,3.153010075,-0.09868854,0.41845950924685454,0.06113067864024637,0.11961924876985836,0.059025350635518815,0.02725264964158662,0.07840005624010234,3.5631986498525574,-0.09192305702690957
2018-09-11,0.009104684,-5.481542885303497,-0.2192617154121399,-0.0582479999999999,-1.4562,-0.016,-0.4,0.047637895,0.087866987,0.017062369,-0.043655689,0.365087,0.060079668,0.111060161,0.056994798,0.073476774,3.13377503,-0.18235649,0.432940262913748,0.06827843457400283,0.1269905888263939,0.06005375154991294,0.03133188171758234,0.0799877535531411,3.4655311531618302,-0.15928124073745734
2018-09-18,0.022017687,-0.498068630695343,-0.0199227452278137,0.016076,0.4019,0.0109090909090909,0.2727272727272727,0.067759341,0.100474753,0.051030162,0.085354991,0.369516,0.058999254,0.111265462,0.050082605,0.065981687,3.122219458,-0.149902931,0.4441815686030149,0.06789454475849514,0.1285847479379809,0.05415087472240127,0.0273086924531359,0.07365239990079873,3.502010713515356,-0.12592412431597758
2018-09-25,-0.010778844,-6.5129334926605225,-0.2831710214200227,-0.0207260869565217,-0.4767,0.0,0.0,-0.051459116,0.073620536,0.202793923,-0.081504127,0.323772,0.053409859,0.09954034,0.048480547,0.06645985,3.114729049,-0.190273591,0.371151249611687,0.059111116911709546,0.11120616429683998,0.05057475932733742,0.02984874821495016,0.07145389072844398,3.498314785437441,-0.1775800778455994
2018-10-02,-0.000425756,-7.658714473247528,-0.3063485789299011,-0.027232,-0.6808,0.0,0.0,0.034822652,0.07634471,-0.002115274,-0.121657549,0.303244,0.045773998,0.087469203,0.03613507,0.052684452,3.090691325,-0.155611849,0.3514314785582974,0.051711131699750515,0.09894950407573815,0.03717676388804964,0.025917187707591743,0.05645300056572427,3.4812017470594383,-0.14234012264538423
2018-10-09,-0.043688257,-5.602413296699524,-0.2240965318679809,0.014184,0.3546,-0.016,-0.4,0.119041379,0.037588594,0.197906332,0.168413345,0.221769,0.034407142,0.069747522,0.050590566,0.067645587,3.027067635,-0.201542862,0.24783237328282412,0.03823652413868701,0.07775283901971339,0.050672501783924115,0.028402722411718165,0.06957896011152118,3.2081448383856683,-0.1661534533130753
2018-10-16,0.004101109,-1.4374985098838806,-0.0574999403953552,0.0,0.0,0.01,0.25,-0.010311386,0.080905706,0.004000096,-0.042085369,0.16664,0.032110086,0.060440821,0.045854262,0.064040527,3.062502242,-0.185690392,0.1799206835030472,0.035247710496602275,0.06709409642092838,0.04764692404688405,0.026604243095246876,0.06844230251590129,3.3952771567832194,-0.1461595798596739
2018-10-23,-0.030622995,-4.63826185464859,-0.1855304741859436,0.0,0.0,-0.0222222222222222,-0.5555555555555556,0.007243169,0.070725212,0.003788417,-0.226339826,0.251739,0.042436114,0.078146578,0.041287592,0.058279669,3.025656698,-0.121154794,0.27965291325248337,0.0463633966665102,0.08684422187355227,0.04184073542106936,0.026021208721480078,0.061098215828116635,3.3554423527565507,-0.06923238600401298
2018-10-30,0.023051083,-7.978427588939667,-0.3191371035575867,-0.0688439999999999,-1.7211,-0.016,-0.4,-0.052768553,0.043175923,0.204694295,-0.162117785,0.121001,0.031464668,0.059748367,0.033840256,0.048013926,3.013728991,-0.188389329,0.15024553642278174,0.0366388006126818,0.06992653287950108,0.035770254338959334,0.023246690579791757,0.052323941749783054,3.4132996111460403,-0.1579831710866002
2018-11-06,0.027644838,-12.679231643676758,-0.5071692657470703,-0.017616,-0.4404,0.004,0.1,0.02768383,0.112025905,0.00196335,-0.17787992,0.149543,0.030415425,0.056986454,0.03462155,0.047114742,3.01106826,-0.15062757,0.18355651933015785,0.03541529875879521,0.06687634507407501,0.03650518357365414,0.023670008551418896,0.051460336023235666,3.4245181975866203,-0.12780912873092248
2018-11-13,-0.022668517,-14.88202178478241,-0.5952808713912964,-0.007548,-0.1886999999999999,-0.008,-0.2,-0.004120225,0.057442504,0.20131895,-0.064866108,0.204913,0.038443008,0.067661929,0.040185341,0.056172955,3.009966072,-0.191494577,0.2549645331266649,0.046031575287634206,0.08166501475395806,0.04235341515831902,0.02690221383920156,0.06108638494223755,3.47932279256805,-0.1726423245018159
2018-11-20,-0.046416549,-2.772451162338257,-0.1108980464935302,0.0,0.0,-0.0413333333333333,-1.0333333333333332,0.008131443,0.064536728,0.009790904,-0.197087607,0.186295,0.044178255,0.076577912,0.034834244,0.050332065,3.048187716,-0.15752873,0.23352965188961414,0.052206565703558534,0.09120617751561577,0.036308675128009935,0.026177910409151628,0.05492724666675136,3.489960257544898,-0.13313124371688825
2018-11-27,0.049044069,-10.139057636260986,-0.4055623054504395,0.086204,2.1551,0.1373333333333333,3.433333333333333,0.001864626,0.076858522,0.000798694,-0.193636689,0.240452,0.048794507,0.084450828,0.050279422,0.062817719,3.086991074,-0.132003471,0.2772390841878628,0.056472632998481306,0.09834048912221367,0.05570529788671534,0.03213050339267327,0.07118731030400612,3.4993581136232597,-0.10327312479117434
2018-12-04,-0.04713241,-0.1624308824539184,-0.0064972352981567,-0.051768,-1.2942,0.0054545454545454,0.1363636363636363,-0.005678421,0.062310251,-0.062879785,-0.153954933,0.260505,0.049949181,0.092262619,0.062860034,0.078372268,3.174101638,-0.091446281,0.29530772907067243,0.0563081268706797,0.1034807553745245,0.0663421464456424,0.03537920180937868,0.08453691844699861,3.545798385754682,-0.07555935553834488
2018-12-11,-0.011968211,-7.072806358337402,-0.3368003027779715,0.0495142857142857,1.0398,0.0031746031746031,0.0666666666666665,0.054846703,0.123927963,0.08343347,0.012998267,0.223617,0.038078079,0.072693263,0.047821116,0.062312039,3.098456061,-0.186418901,0.271971873890715,0.044878017843463465,0.08284911956723638,0.05227907729646206,0.02880157549901338,0.06835196262368953,3.2983600609299923,-0.1774884561927668
2018-12-18,-0.07374082,-8.162529647350311,-0.6278868959500239,-0.0510538461538461,-0.6637000000000001,-0.0615384615384615,-0.8,-0.006439181,0.067144183,-0.15122148,-0.134641299,0.369049,0.058110028,0.119648031,0.06854941,0.075458023,3.221460436,0.030611337,0.40528389905441403,0.06351145049356083,0.12640711941747404,0.07043996917978895,0.03176100186022998,0.07905236649687217,3.453181561301011,0.019082208100530174
2018-12-25,0.026754804,-3.1669941544532776,-0.1266797661781311,0.036688,0.9172,0.008,0.2,0.003588525,0.062371411,0.037300916,0.094432317,0.500869,0.080803365,0.166847933,0.095083965,0.117004313,3.38659563,0.126450233,0.5148471684140015,0.08296282958726522,0.16523556202949657,0.0957446618329161,0.04600880795285227,0.11690424603173416,3.53149825177763,0.09100607500030783
2019-01-01,0.015822023,-6.962197661399841,-0.2784879064559936,0.068628,1.7157,0.0936969696969697,2.3424242424242423,-0.04011358,0.071361261,-0.0372464,-0.208734076,0.470308,0.079893806,0.161104968,0.090884375,0.115591172,3.370153626,0.055558871,0.4862197973692654,0.08265386546676454,0.1591959598681177,0.09098780631879114,0.0433570640340439,0.11407709560973778,3.496282049692048,0.019079633134969156
2019-01-08,0.023453541,-1.1181244850158691,-0.0447249794006347,0.0054799999999999,0.1369999999999999,0.012,0.3,0.010335625,0.054845384,-0.143669203,-0.197521568,0.35611,0.055394801,0.105839684,0.056419209,0.068702062,3.161583148,-0.069010125,0.4283272586283756,0.065722400245904,0.12482470189530469,0.06508653487500463,0.03795777852325727,0.07932637129596838,3.5519383303490346,-0.06770973906925157
2019-01-15,0.028753741,-10.588141441345217,-0.4235256576538086,0.025456,0.6364,0.0269090909090909,0.6727272727272726,0.075884211,0.057492477,0.183903096,-0.115125214,0.317948,0.052375596,0.099460728,0.05952956,0.070659401,3.176071083,-0.105824831,0.3961873886833587,0.06335692823245076,0.11951244695074463,0.0693296422282076,0.036740295189713015,0.08239388905528065,3.5601243134439207,-0.10814285066919187
2019-01-22,0.00124711,6.073989152908325,0.242959566116333,0.064736,1.6184000000000005,0.0266666666666666,0.6666666666666666,0.00838908,0.0870493,0.180457623,-0.04749819,0.327674,0.054261966,0.099987958,0.0548208,0.065048913,3.175559664,-0.126776476,0.408037457465311,0.06562789674772605,0.12039742555690489,0.06500765797485313,0.032905042739295676,0.0767519365932029,3.590319549220983,-0.12127061474527531
2019-01-29,0.01303429,-5.446056544780731,-0.2178422617912292,-0.01806,-0.4514999999999999,-0.0345454545454545,-0.8636363636363636,-0.005958025,0.058305815,0.175037521,-0.19357987,0.322089,0.053109544,0.093517487,0.055546521,0.061943823,3.170212967,-0.118607416,0.37392209619948175,0.061265454825630075,0.10868405783482972,0.06546514331733304,0.03224312967490836,0.07293311454340766,3.533614770658257,-0.11693278944926457
2019-02-05,0.00169041,-1.1952276229858398,-0.0478091049194336,0.224208,5.605200000000001,0.1333333333333333,3.333333333333333,-0.007863291,0.059382394,0.175855938,-0.006332223,0.364514,0.054510786,0.100572745,0.051336463,0.058099914,3.137603653,-0.13580322,0.4227565551925404,0.06157154153307674,0.1144595405174921,0.062261405419431815,0.02913395701285037,0.07015232909807842,3.5712427341851223,-0.12725839121106286
2019-02-12,0.030016323,-1.242303431034088,-0.0496921372413635,0.0455919999999999,1.1398,0.008,0.2,0.03446802,0.075134239,-0.025227608,-0.064091536,0.265249,0.039280416,0.075646883,0.045792772,0.050301404,3.148777954,-0.138772408,0.31674870869617144,0.04753365539090983,0.09046698834907582,0.05539149481542175,0.02725890211748342,0.061288177472971016,3.555952293224282,-0.13775736391663504
2019-02-19,0.005706864,-0.5442095994949341,-0.0217683839797973,0.0284159999999999,0.7104,0.08,2.0,-0.017443506,0.074846134,-0.026663292,-0.012593476,0.337787,0.050435166,0.09605369,0.060276054,0.062619145,3.126756161,-0.167369624,0.3939183147383671,0.05902995021747819,0.11186307032423332,0.07129834645047997,0.02988403775544176,0.07510960080597029,3.543427507369856,-0.1754345163344354
2019-02-26,-0.00021094,5.0379446148872375,0.2015177845954895,0.02056,0.514,0.0,0.0,0.009865269,0.092159292,-0.023635041,-0.052471118,0.39665,0.060375085,0.110781952,0.067525342,0.075479182,3.171992622,-0.089980144,0.4569057609915931,0.06979989246297083,0.12813843664083846,0.07886720967622977,0.03501350829815514,0.08787833007220637,3.6045781080847785,-0.09549723804986536
2019-03-05,-0.022635543,-2.5518122911453247,-0.1020724916458129,-0.026632,-0.6658,0.008,0.2,-0.056610759,0.027560249,-0.021384442,-0.102857556,0.228136,0.041638174,0.075544154,0.05569795,0.06290305,3.123069071,-0.166356081,0.2646510592154548,0.048512719330547086,0.08765030337896308,0.06667323148275817,0.03287785736304344,0.07529142397920817,3.4823712349080367,-0.14567649255960632
2019-03-12,0.015421564,-0.3986693620681762,-0.015946774482727,0.064788,1.6197,0.0,0.0,-0.097478919,0.072288461,-0.01922636,-0.161380819,0.312825,0.055616261,0.101373069,0.078958494,0.087405117,3.174653058,-0.031964843,0.35013802630608737,0.06312364011930824,0.11547874074578225,0.09295397087128379,0.04138770018413302,0.10364796744051084,3.6060493053928995,-0.022573368173741008
2019-03-19,-0.01358896,-1.9166253209114077,-0.0766650128364563,-0.032144,-0.8036,0.0384646464646464,0.9616161616161616,-0.006839344,0.079106244,-0.01502816,-0.156974235,0.298414,0.057757151,0.107622488,0.080963769,0.090819268,3.212595445,-0.036598943,0.36088080331823413,0.06784586751329222,0.126340693212904,0.09520865641044304,0.041693540246935064,0.10679217467426656,3.691539579632617,-0.023717305250855168
2019-03-26,0.016443568,-10.967786610126495,-0.4387114644050598,0.0110479999999999,0.2761999999999999,0.024,0.6,-0.019630409,0.061638627,-0.011255917,-0.204369337,0.2867,0.053453966,0.104511502,0.071716275,0.081102253,3.187866179,-0.043342271,0.3486977812017956,0.062469507617428595,0.12221105197583128,0.08287650685189289,0.03395894931533445,0.09449213767425602,3.6340414235899257,-0.03009017834904641
2019-04-02,0.018781842,-13.077586352825165,-0.5231034541130066,-0.017616,-0.4404,0.0,0.0,-0.014588372,0.075603348,-0.127709071,-0.180279994,0.319507,0.054425841,0.107709741,0.07983678,0.088732329,3.191791179,-0.075280933,0.36882608452974136,0.06281460665846346,0.12372967347152185,0.09210055086571847,0.03803529888414342,0.10279566973920855,3.6196990444789154,-0.07331970270201327
2019-04-09,-0.000480458,-9.164341509342194,-0.4165609776973724,0.0400363636363636,0.8808,-0.0393939393939394,-0.8666666666666667,0.061519767,0.082447093,-0.081711722,-0.138477553,0.275178,0.049617712,0.09815334,0.076264012,0.087998508,3.184120409,-0.131184544,0.32065018231055137,0.05731692535324368,0.11326914944269693,0.088985892457948,0.0377077933866992,0.10243309766538561,3.6407839936413406,-0.1543590036648041
2019-04-16,0.008402382,-1.2098479866981506,-0.048393919467926,-0.03904,-0.976,-0.0118787878787878,-0.296969696969697,0.020273418,0.084052024,0.022267236,0.009692488,0.282247,0.048182358,0.096754779,0.065025506,0.07577833,3.16293382,-0.083668705,0.31200590593347605,0.05385300781968424,0.10858337153166718,0.0760081204431373,0.03145471501725283,0.08805781191816742,3.567685351043459,-0.07761124733076469
2019-04-23,0.004936457,-1.8842163681983948,-0.0753686547279357,0.01354,0.3385,0.0559999999999999,1.4,-0.051683626,0.072258843,-0.169849158,-0.272309488,0.247004,0.051004479,0.099564975,0.077551604,0.089392971,3.149802835,-0.081375436,0.283775216104913,0.05636905090303093,0.1114422331788574,0.09005248275403518,0.03802905584824224,0.10314805264541892,3.592291858683505,-0.07864678913672185
2019-04-30,-0.001448031,-7.72175920009613,-0.3088703680038452,-0.015884,-0.3971,-0.016,-0.4,0.035993989,0.095636363,-0.11322155,-0.097048071,0.304873,0.053527917,0.105998505,0.086670541,0.100608675,3.148349305,-0.065582775,0.3487018798390571,0.059809361018859176,0.11914568054109559,0.09972462954773531,0.041817948371056686,0.11568881963019707,3.5958614061504526,-0.05918831869873418
2019-05-07,-0.02168576,-3.763225615024567,-0.1505290246009826,-0.043628,-1.0906999999999998,-0.013,-0.325,0.024255,0.066826943,-0.009016604,-0.047498489,0.285036,0.048375621,0.102346942,0.087662817,0.100998328,3.126239241,-0.005071158,0.335017348324151,0.06008055247309537,0.12153681145437524,0.10292233614291378,0.04429310582952156,0.11711244482816657,3.557555950336404,0.023085982832074473
2019-05-14,-0.006923226,-10.159854114055634,-0.4063941645622253,0.037728,0.9432,0.064,1.6,-0.007502793,0.085748055,-0.096725453,-0.154442773,0.310011,0.052117307,0.102177366,0.073276619,0.081319669,3.154734075,-0.018715735,0.34895697748461835,0.057574447913941625,0.11343974659834637,0.08652962429260427,0.035780350113273414,0.09597787392511675,3.5845720036666058,-0.004812131999822286
2019-05-21,-0.00696913,-1.910124242305756,-0.0795885100960731,0.01835,0.4404,-0.0166666666666666,-0.4,0.054310303,0.088634253,-0.133107621,-0.11400025,0.318741,0.059058071,0.109420417,0.081092925,0.086368819,3.123083481,0.036225646,0.34322528453999956,0.06359107113516564,0.11951007258321536,0.09332783055439405,0.04041806445257275,0.0991167581966721,3.548140820835897,0.02003854950515064
2019-05-28,-0.031055763,-7.185365319252014,-0.3991869621806674,0.0018833333333333,0.0339,0.0055555555555555,0.1,0.020687013,0.066144082,-0.021170024,0.003727108,0.252172,0.049451606,0.092873599,0.075053246,0.080238393,3.105139205,0.028012223,0.288587749327693,0.05585513390338259,0.10492480445326709,0.08591105496307697,0.03679247457839037,0.09106764485760378,3.4577894056533656,0.003401734253151109
2019-06-04,0.044985479,1.957336127758026,0.078293445110321,0.0210679999999999,0.5267,0.012,0.3,-0.03508956,0.061832299,-0.002256084,-0.071353552,0.236157,0.043109406,0.079539136,0.06981944,0.076547641,3.090615668,0.058073454,0.25848117697047956,0.04831880763493496,0.08917540663999471,0.07960127238898244,0.03657820672056328,0.08656880845837248,3.4504056283386833,0.04743682246131535
2019-06-11,0.004050271,-8.443995416164398,-0.3377598166465759,-0.031364,-0.7841,-0.0430833333333333,-1.0770833333333334,-0.032546951,0.075923625,-0.003657999,-0.09994136,0.27132,0.039159601,0.075968905,0.054973174,0.058210755,3.095474186,0.054716688,0.3234306081140727,0.047402814092603295,0.09272345808643058,0.06715981176032887,0.029294719195853768,0.07032515677905767,3.4008102960817475,0.06569530656751747
2019-06-18,0.023560647,4.117029190063477,0.164681167602539,-0.01954,-0.4884999999999999,0.032,0.8,-0.020403012,0.091953929,-0.005296496,-0.037851825,0.288691,0.052130253,0.087270374,0.053878736,0.064242858,3.118453414,0.141558179,0.32951561329116885,0.0568787504367073,0.09702711716573789,0.06305701583036803,0.03250495944729072,0.07330295457521889,3.414612181932552,0.16109173690339446
2019-06-25,-0.004480082,-4.985009670257568,-0.207708736260732,0.0,0.0,0.0,0.0,-0.006972,0.059454439,-0.00605905,-0.117185132,0.315604,0.048886921,0.089370705,0.056489761,0.065948353,3.14734273,0.126624974,0.3569785468924442,0.05545664604847376,0.10068131802105315,0.06627557114727207,0.03398267593569939,0.07560969460805379,3.4735049567795016,0.13735583444114813
2019-07-02,0.011966368,-7.066942512989044,-0.2826777005195617,0.020424,0.5106,0.024,0.6,0.067516766,0.061068588,-0.010492399,-0.088343521,0.371669,0.050063994,0.090729761,0.051494977,0.060763355,3.150129043,0.10943057,0.4149853684358108,0.05641709779815574,0.10221918307660599,0.060708726815959076,0.03229964316781566,0.07015724259761023,3.4663876921921974,0.11745573636592624
2019-07-09,0.014997422,-10.203446686267853,-0.4081378674507141,-0.05044,-1.261,0.012,0.3,0.031905233,0.088168961,-0.014203923,-0.0275953,0.333615,0.054392546,0.092421134,0.040941632,0.045073135,3.135924889,0.0611363,0.3925548244585024,0.06265513218260592,0.1062649264075416,0.05131847242679516,0.03262561812702636,0.05548646979410522,3.4848106433240558,0.07946699822852181
2019-07-16,-0.006548895,-4.088837802410126,-0.163553512096405,0.004232,0.1058,0.0069090909090909,0.1727272727272727,-0.047374211,0.061287969,-0.013702752,-0.020850529,0.311978,0.044858587,0.07843469,0.029418319,0.033527188,3.093280276,0.026094302,0.35127990492213584,0.05098363082233292,0.08881020233830174,0.03515314616721037,0.026952597069305435,0.03861353576646562,3.4440705321504668,0.021405265523460084
2019-07-23,0.00140664,3.1392476558685303,0.1255699062347412,-0.0099039999999999,-0.2476,0.04,1.0,0.03666125,0.067200389,-0.014555286,-0.058216905,0.311708,0.047889483,0.084723224,0.032332557,0.040564963,3.103769317,0.027012615,0.3401743928777281,0.05216552601883407,0.09126044276268619,0.03624698324282696,0.027850786911651212,0.043406207519693124,3.418990683668014,0.011682058445902048
2019-07-30,-0.026710958,-2.187481641769409,-0.0874992656707763,0.039512,0.9878,-0.0006060606060606,-0.0151515151515151,-0.113459394,0.071576308,-0.0151799,-0.258468967,0.286804,0.036909662,0.070486156,0.025853614,0.032674048,3.074800752,-0.051049447,0.29789939655356446,0.03835375857913132,0.07185361800627986,0.024618078781756727,0.019795618633523002,0.028615654650142187,3.3689605945118632,-0.07722382094100211
2019-08-06,-0.007515757,-1.3286904096603394,-0.0531476163864135,0.01,0.25,0.0,0.0,-0.075883735,0.059035551,0.01995526,-0.006195616,0.348289,0.041582075,0.075886674,0.026587371,0.030736406,3.06038741,-0.138252873,0.3566076720514698,0.04367086377178766,0.07770502567663415,0.027070059912254477,0.01810492129063887,0.029119547910281124,3.286450947381111,-0.14989384630146238
