date (day),average_score,date (week),average_score,date (month),average_score,date (year),average_score
2018-10-31,-0.01683730569948187,,,,,,
2018-11-01,0.05282782258064516,,,,,,
2018-11-02,0.0654545045045045,,,,,,
2018-11-03,0.07079113924050633,,,,,,
2018-11-04,0.14790434782608697,,,,,,
2018-11-05,0.054057303370786514,,,,,,
2018-11-06,0.04775659574468086,,,,,,
2018-11-07,0.12795925925925924,,,,,,
2018-11-08,0.036534517766497465,,,,,,
2018-11-09,0.024890909090909092,,,,,,
2018-11-10,-0.029145977011494257,,,,,,
2018-11-11,0.003880232558139531,,,,,,
2018-11-12,0.012135606060606062,,,,,,
2018-11-13,-0.012323595505617978,,,,,,
2018-11-14,0.008029896907216491,,,,,,
2018-11-15,-0.012599999999999995,,,,,,
2018-11-16,0.009869417475728157,,,,,,
2018-11-17,0.05067272727272727,,,,,,
2018-11-18,-0.07192083333333334,,,,,,
2018-11-19,-0.023888387096774197,,,,,,
2018-11-20,0.030199484536082472,,,,,,
2018-11-21,0.03783979591836734,,,,,,
2018-11-22,-0.03170333333333333,,,,,,
2018-11-23,-0.0050519083969465675,,,,,,
2018-11-24,0.051675,,,,,,
2018-11-25,-0.02835,,,,,,
2018-11-26,0.058369503546099294,,,,,,
2018-11-27,0.0012136054421768739,,,,,,
2018-11-28,-0.012851041666666669,,,,,,
2018-11-29,0.03407511737089202,,,,,,
2018-11-30,0.01928382978723404,,,,,,
2018-12-01,0.0697956043956044,,,,,,
2018-12-02,0.040285,,,,,,
2018-12-03,-0.046136842105263164,,,,,,
2018-12-04,0.005285789473684211,,,,,,
2018-12-05,0.024725287356321846,,,,,,
2018-12-06,0.12003076923076923,,,,,,
2018-12-07,0.04698980582524272,,,,,,
2018-12-08,-0.028492592592592594,,,,,,
2018-12-09,-0.0214875,,,,,,
2018-12-10,0.028556410256410255,,,,,,
2018-12-11,0.025800549450549454,,,,,,
2018-12-12,0.040521637426900584,,,,,,
2018-12-13,0.015022123893805308,,,,,,
2018-12-14,-0.013871348314606742,,,,,,
2018-12-15,0.08811066666666667,,,,,,
2018-12-16,0.08870277777777777,,,,,,
2018-12-17,0.00988444444444444,,,,,,
2018-12-18,0.021055555555555553,,,,,,
2018-12-19,0.033752879581151835,,,,,,
2018-12-20,0.05279802955665024,,,,,,
2018-12-21,0.01604466019417476,,,,,,
2018-12-22,-0.08197391304347826,,,,,,
2018-12-23,0.03875571428571429,,,,,,
2018-12-24,-0.053056862745098035,,,,,,
2018-12-25,0.033903278688524593,,,,,,
2018-12-26,0.10843963963963965,,,,,,
2018-12-27,0.10565853658536585,,,,,,
2018-12-28,0.029056818181818187,,,,,,
2018-12-29,-0.05487164179104478,,,,,,
2018-12-30,-0.004711594202898552,,,,,,
2018-12-31,0.018934166666666665,,,,,,
2019-01-01,-0.00882222222222222,,,,,,
2019-01-02,-0.030170992366412214,,,,,,
2019-01-03,-0.0057766871165644135,,,,,,
2019-01-04,0.04646610169491526,,,,,,
2019-01-05,-0.0408904255319149,,,,,,
2019-01-06,0.03636212121212121,,,,,,
2019-01-07,0.02553521126760563,,,,,,
2019-01-08,0.010545000000000002,,,,,,
2019-01-09,0.027733333333333336,,,,,,
2019-01-10,0.026640860215053762,,,,,,
2019-01-11,-0.001520197044334974,,,,,,
2019-01-12,-0.06751022727272728,,,,,,
2019-01-13,0.01667049180327869,,,,,,
2019-01-14,0.02301761006289308,,,,,,
2019-01-15,0.07381929824561403,,,,,,
2019-01-16,-0.015941566265060245,,,,,,
2019-01-17,-0.0027080357142857136,,,,,,
2019-01-18,0.032827461139896374,,,,,,
2019-01-19,-0.1213409638554217,,,,,,
2019-01-20,0.020136585365853665,,,,,,
2019-01-21,-0.016090476190476193,,,,,,
2019-01-22,-0.000489655172413794,,,,,,
2019-01-23,0.03127868852459016,,,,,,
2019-01-24,0.03659170984455958,,,,,,
2019-01-25,0.02370913705583756,,,,,,
2019-01-26,-0.08244074074074073,,,,,,
2019-01-27,0.04801369863013699,,,,,,
2019-01-28,0.05685185185185185,,,,,,
2019-01-29,-0.008524691358024687,,,,,,
2019-01-30,-0.04796666666666667,,,,,,
2019-01-31,0.08464647887323942,,,,,,
2019-02-01,0.030586,,,,,,
2019-02-02,-0.03821951219512196,,,,,,
2019-02-03,-0.018183333333333333,,,,,,
2019-02-04,-0.020229530201342282,,,,,,
2019-02-05,0.002913924050632909,,,,,,
2019-02-06,-0.0037709844559585515,,,,,,
2019-02-07,-0.018742583732057415,,,,,,
2019-02-08,-0.027499999999999997,,,,,,
2019-02-09,-0.03616144578313253,,,,,,
2019-02-10,0.043199999999999995,,,,,,
2019-02-11,-0.0011414285714285734,,,,,,
2019-02-12,0.04132081218274112,,,,,,
2019-02-13,0.018745918367346938,,,,,,
2019-02-14,0.037496313364055296,,,,,,
2019-02-15,-0.050159999999999996,,,,,,
2019-02-16,-0.020471875000000004,,,,,,
2019-02-17,-0.02727926829268292,,,,,,
2019-02-18,0.03906288659793815,,,,,,
2019-02-19,-0.021288961038961038,,,,,,
2019-02-20,0.031256818181818184,,,,,,
2019-02-21,0.004490909090909093,,,,,,
2019-02-22,-0.026041025641025648,,,,,,
2019-02-23,-0.0014922222222222207,,,,,,
2019-02-24,0.10766486486486486,,,,,,
2019-02-25,0.10722331288343558,,,,,,
2019-02-26,-0.005020958083832336,,,,,,
2019-02-27,0.0284578125,,,,,,
2019-02-28,0.08601885964912281,,,,,,
2019-03-01,0.031535051546391746,,,,,,
2019-03-02,-0.020521649484536084,,,,,,
2019-03-03,0.031381927710843374,,,,,,
2019-03-04,-0.017978102189781024,,,,,,
2019-03-05,-0.03465379746835443,,,,,,
2019-03-06,-0.004725280898876403,,,,,,
2019-03-07,0.06306171171171171,,,,,,
2019-03-08,0.05419748743718593,,,,,,
2019-03-09,-0.02348586956521739,,,,,,
2019-03-10,-0.005836486486486483,,,,,,
2019-03-11,0.023387323943661976,,,,,,
2019-03-12,-0.08500648648648648,,,,,,
2019-03-13,-0.08463055555555556,,,,,,
2019-03-14,-0.04981459227467811,,,,,,
2019-03-15,-0.09172836538461539,,,,,,
2019-03-16,3.947368421052635e-05,,,,,,
2019-03-17,-0.08976285714285714,,,,,,
2019-03-18,-0.05228775510204082,,,,,,
2019-03-19,-0.013156830601092896,,,,,,
2019-03-20,-0.0046364161849711,,,,,,
2019-03-21,-0.021750802139037434,,,,,,
2019-03-22,-0.00405934579439252,,,,,,
2019-03-23,-0.025450602409638548,,,,,,
2019-03-24,-0.0094561797752809,,,,,,
2019-03-25,-0.027069333333333338,,,,,,
2019-03-26,-0.0022877192982456163,,,,,,
2019-03-27,0.09732716763005779,,,,,,
2019-03-28,-0.03709680365296804,,,,,,
2019-03-29,-0.0488037037037037,,,,,,
2019-03-30,-0.022843181818181815,,,,,,
2019-03-31,0.006835416666666663,,,,,,
2019-04-01,-0.04661333333333333,,,,,,
2019-04-02,-0.025429651162790702,,,,,,
2019-04-03,0.03481299435028248,,,,,,
2019-04-04,-0.03848823529411765,,,,,,
2019-04-05,-0.012131840796019895,,,,,,
2019-04-06,-0.03296111111111111,,,,,,
2019-04-07,0.040426744186046505,,,,,,
2019-04-08,0.048738356164383566,,,,,,
2019-04-09,0.06586162790697675,,,,,,
2019-04-10,0.06670094339622641,,,,,,
2019-04-11,0.08764330357142858,,,,,,
2019-04-12,0.0646273631840796,,,,,,
2019-04-13,-0.05547432432432433,,,,,,
2019-04-14,0.031597872340425534,,,,,,
2019-04-15,0.07246081081081081,,,,,,
2019-04-16,0.01761012658227848,,,,,,
2019-04-17,-0.02216285714285714,,,,,,
2019-04-18,0.10807602040816326,,,,,,
2019-04-19,-0.026188823529411764,,,,,,
2019-04-20,-0.04811204819277109,,,,,,
2019-04-21,-0.0157051948051948,,,,,,
2019-04-22,-0.01544,,,,,,
2019-04-23,-0.03956842105263158,,,,,,
2019-04-24,-0.03303506493506493,,,,,,
2019-04-25,-0.018271134020618557,,,,,,
2019-04-26,-0.050548913043478264,,,,,,
2019-04-27,-0.04252162162162162,,,,,,
2019-04-28,0.012685185185185183,,,,,,
2019-04-29,-0.12894014598540146,,,,,,
2019-04-30,0.04616010928961749,,,,,,
2019-05-01,0.04778191489361702,,,,,,
2019-05-02,0.006442129629629633,,,,,,
2019-05-03,-0.03306402439024391,,,,,,
2019-05-04,-0.023167532467532465,,,,,,
2019-05-05,0.10016947368421053,,,,,,
2019-05-06,-0.08286402877697842,,,,,,
2019-05-07,0.03251388888888889,,,,,,
2019-05-08,0.01623854748603352,,,,,,
2019-05-09,0.03939322916666667,,,,,,
2019-05-10,0.06177197802197802,,,,,,
2019-05-11,-0.01792151898734177,,,,,,
2019-05-12,-0.018525555555555556,,,,,,
2019-05-13,0.03019655172413793,,,,,,
2019-05-14,-0.004116201117318434,,,,,,
2019-05-15,0.04683705583756345,,,,,,
2019-05-16,0.019925728155339804,,,,,,
