real_date_trends_songs,vader_mean,vader_sum,vader_weighted_mean,vader_weighted_sum,textblob_mean,textblob_sum,textblob_weighted_mean,textblob_weighted_sum,date, value,day_of_week_x,change,percent_change,_merge,Open,High,Low,Close,Adj Close,Volume,day_of_week_y,change_VTI,percent_change_VTI,change_adj,percent_change_adj,nyt_vader_mean,nyt_vader_sum,nyt_textblob_mean,nyt_textblob_sum,whole_song_score,mean_by_sentence_song_score,mean_without_0_by_sentence_song_score,tb_whole_song,tb_song_by_sentence,tb_song_by_sentence_without_0
1/1/19,0.068628,1.7157,97.223,2430.575,0.09369697,2.342424242,98.90909091,2472.727273,1/4/19,23433.16,Friday,370.76,0.015822023,both,126.480003,129.369995,126.32,128.899994,119.727921,4776900,Friday,2.469994,0.019162096,2.29422,0.019161946,0.00602599,4.869,0.076209411,61.57720438,0.484317172,0.080593829,0.162549444,0.091671274,0.042737924,0.115850794
1/8/19,0.00548,0.137,18.768,469.2,0.012,0.3,33,825,1/11/19,23995.95,Friday,562.79,0.023453541,both,132.130005,132.860001,131.850006,132.839996,123.387589,3033800,Friday,3.940002,0.029659757,3.659668,0.029659936,0.004049951,4.1269,0.067417253,68.69818121,0.362544898,0.055108279,0.1051635,0.054149851,0.032879363,0.064413271
1/15/19,0.025456,0.6364,2.5456,63.64,0.026909091,0.672727273,4.254545455,106.3636364,1/18/19,24706.35,Friday,710.4,0.028753741,both,135.889999,136.940002,135.449997,136.649994,126.926468,4224900,Friday,3.809998,0.027881436,3.538879,0.027881332,0.015577119,16.5429,0.072984776,77.5098317,0.323604082,0.052027459,0.098654361,0.057323678,0.031478056,0.066410555
1/22/19,0.064736,1.6184,43.2356,1080.89,0.026666667,0.666666667,14.13333333,353.3333333,1/25/19,24737.2,Friday,30.85,0.00124711,both,136.229996,136.820007,136.029999,136.470001,126.759285,2987300,Friday,-0.179993,-0.00131892,-0.167183,-0.001318901,-0.002546706,-2.59,0.070370957,71.56726335,0.333528571,0.053952325,0.099192351,0.052518822,0.027446839,0.060685568
1/29/19,-0.01806,-0.4515,-4.13688,-103.422,-0.034545455,-0.863636364,-8.181818182,-204.5454545,2/1/19,25063.89,Friday,326.69,0.01303429,both,138.699997,139.199997,138.25,138.729996,128.858444,3225400,Friday,2.259995,0.016290601,2.099159,0.016290426,0.022615986,19.9473,0.056311601,49.66683218,0.34807551,0.054797775,0.096250585,0.05664985,0.028400291,0.061958367
2/5/19,0.224208,5.6052,239.2096,5980.24,0.133333333,3.333333333,151.3333333,3783.333333,2/8/19,25106.33,Friday,42.44,0.00169041,both,138.139999,138.990005,137.660004,138.970001,129.08139,2105800,Friday,0.240005,0.001727027,0.222946,0.001727174,-0.023450144,-24.4116,0.080562051,83.86509505,0.391366327,0.056227615,0.103449827,0.052353873,0.025558393,0.058036012
2/12/19,0.045592,1.1398,83.7934,2094.835,0.008,0.2,53.6,1340,2/15/19,25883.25,Friday,776.92,0.030016323,both,142.160004,142.770004,141.910004,142.740005,132.583115,2537600,Friday,3.770004,0.026411685,3.501725,0.026411546,0.010929603,12.11,0.074127467,82.13323353,0.29007551,0.040686421,0.078015274,0.046697046,0.023491725,0.050078349
2/19/19,0.028416,0.7104,44.5398,1113.495,0.08,2,73.6,1840,2/22/19,26031.81,Friday,148.56,0.005706864,both,143.199997,143.839996,143.029999,143.770004,133.539871,1838400,Friday,1.029999,0.007164213,0.956756,0.007164572,0.000349554,0.3527,0.079725099,80.44262514,0.364093878,0.052068818,0.098838547,0.061475905,0.025997825,0.062647472
2/26/19,0.02056,0.514,42.1852,1054.63,0,0,0,0,3/1/19,26026.32,Friday,-5.49,-0.00021094,both,144.380005,144.600006,143.5,144.419998,134.14357,2985100,Friday,0.649994,0.00450072,0.603699,0.004500395,0.043981137,48.7311,0.081090651,89.84844094,0.424158163,0.062211593,0.113867386,0.068873137,0.031088804,0.075769958
3/5/19,-0.026632,-0.6658,-1.0996,-27.49,0.008,0.2,2,50,3/8/19,25450.24,Friday,-576.08,-0.022635543,both,140.130005,141.029999,139.919998,140.990005,130.957672,2328000,Friday,-3.429993,-0.024327916,-3.185898,-0.024327693,0.008882961,9.5403,0.063659908,68.37074149,0.252205102,0.043092297,0.077910449,0.05680437,0.02856464,0.062937171
3/12/19,0.064788,1.6197,20.38384,509.596,0,0,0,0,3/15/19,25848.87,Friday,398.63,0.015421564,both,144.619995,145.479996,144.550003,145.009995,134.691589,2324300,Friday,4.01999,0.027722158,3.733917,0.027721976,-0.062580072,-69.7142,0.074719499,83.23752213,0.338622449,0.057355651,0.104266484,0.080539619,0.036123142,0.08793928
3/19/19,-0.032144,-0.8036,-12.5488,-313.72,0.038464646,0.961616162,25.48727273,637.1818182,3/22/19,25502.32,Friday,-346.55,-0.01358896,both,145.839996,146.070007,143.5,143.559998,133.344788,5151000,Friday,-1.449997,-0.010100286,-1.346801,-0.01010014,-0.019192667,-20.1523,0.075982376,79.78149482,0.323917347,0.059540232,0.110643442,0.082585818,0.036536626,0.091423108
3/26/19,0.011048,0.2762,-10.0716,-251.79,0.024,0.6,25.2,630,3/29/19,25928.68,Friday,426.36,0.016443568,both,144.610001,144.789993,144.029999,144.710007,135.139679,3614700,Friday,1.150009,0.00794699,1.794891,0.013281747,-0.012340223,-13.2534,0.074613151,80.13452402,0.311964286,0.055149227,0.107468967,0.073149599,0.030226241,0.081507787
4/2/19,-0.017616,-0.4404,-9.6888,-242.22,0,0,0,0,4/5/19,26424.99,Friday,496.31,0.018781842,both,147.389999,147.830002,147.259995,147.779999,138.006638,1744500,Friday,3.069992,0.02077407,2.866959,0.020774066,-0.021065165,-22.9189,0.073850909,80.34978862,0.345440816,0.056140936,0.110732477,0.081435829,0.03385078,0.089293578
4/9/19,0.040036364,0.8808,30.02727273,660.6,-0.039393939,-0.866666667,-6.318181818,-139,4/12/19,26412.3,Friday,-12.69,-0.000480458,both,148.550003,148.800003,148.130005,148.679993,138.847107,2612000,Friday,0.899994,0.006053229,0.840469,0.006053198,0.057909107,65.4952,0.072071044,81.51235032,0.300207143,0.051234681,0.100981047,0.077790148,0.033414927,0.088544781
4/16/19,-0.03904,-0.976,-126.28,-3157,-0.011878788,-0.296969697,-11.52727273,-288.1818182,4/19/19,,,,,left_only,,,,,,,,,,,,0.020056453,20.3573,0.076998733,78.15371435,0.295056566,0.049374292,0.098731195,0.065783486,0.028176082,0.076214741
4/23/19,0.01354,0.3385,5.87888,146.972,0.056,1.4,16.24,406,4/26/19,26543.33,Friday,131.03,0.004936457,both,149.410004,150.160004,148.990005,150.160004,140.229233,2184500,Friday,1.480011,0.009856226,1.382126,0.00985619,-0.035109619,-35.0394,0.0710779,70.93574411,0.259457576,0.05222492,0.101569777,0.078436111,0.034410898,0.089966903
4/30/19,-0.015884,-0.3971,-1.963,-49.075,-0.016,-0.4,-8.8,-220,5/3/19,26504.95,Friday,-38.38,-0.001448031,both,149.800003,150.699997,149.699997,150.630005,140.668152,2147100,Friday,0.470001,0.003120235,0.438919,0.003120244,-0.013343528,-13.9173,0.06417715,66.93676697,0.317911111,0.054773846,0.108068292,0.087647158,0.03804471,0.101295897
5/7/19,-0.043628,-1.0907,-50.0456,-1251.14,-0.013,-0.325,-12,-300,5/10/19,25942.37,Friday,-562.58,-0.02168576,both,146.330002,147.960007,144.649994,147.529999,137.773178,3175300,Friday,-3.100006,-0.021012716,-2.894974,-0.02101261,0.013314559,13.9004,0.071600836,74.75127241,0.297873737,0.049569507,0.104379844,0.088649458,0.039760698,0.101689486
5/14/19,0.037728,0.9432,124.53416,3113.354,0.064,1.6,176,4400,5/17/19,25764,Friday,-178.37,-0.006923226,both,146.059998,147.639999,146.009995,146.240005,136.568466,1923900,Friday,-1.289994,-0.008821075,-1.204712,-0.008821304,0.00617438,6.7239,0.070888082,77.19712092,0.32310101,0.053348988,0.104208556,0.074117944,0.031892665,0.081812053
5/21/19,0.01835,0.4404,11.9275,286.26,-0.016666667,-0.4,-14.16666667,-340,5/24/19,25585.69,Friday,-178.31,-0.00696913,both,144.960007,145.229996,144.160004,144.580002,135.018265,1381900,Friday,-1.660003,-0.011481553,-1.550201,-0.011481417,0.031070594,33.4941,0.079921092,86.15493668,0.331919192,0.060359861,0.111524769,0.082013203,0.035990737,0.086912204
5/28/19,0.001883333,0.0339,10.47566667,188.562,0.005555556,0.1,0.5,9,5/31/19,24815.04,Friday,-770.65,-0.031055763,both,141.110001,141.589996,140.600006,140.690002,131.385529,2836300,Friday,-3.89,-0.027649442,-3.632736,-0.027649438,0.012398121,11.8774,0.077276673,74.0310529,0.252172,0.049451606,0.092873599,0.075053246,0.032529062,0.080238393
6/4/19,0.021068,0.5267,7.3738,184.345,0.012,0.3,1.56,39,6/7/19,25983.94,Friday,1168.9,0.044985479,both,146.059998,147.449997,145.979996,146.789993,137.082108,1667900,Friday,6.099991,0.041555905,5.696579,0.041555963,0.001373842,1.5126,0.066402901,73.10959361,0.24850101,0.044250098,0.081341656,0.070625845,0.032733019,0.076991822
6/11/19,-0.031364,-0.7841,-5.52036,-138.009,-0.043083333,-1.077083333,-14.07083333,-351.7708333,6/14/19,26089.61,Friday,105.67,0.004050271,both,147.800003,147.990005,147.270004,147.630005,137.866562,1401000,Friday,0.840012,0.005689982,0.784454,0.005689951,-0.021341463,-21.875,0.082458812,84.52028275,0.27132,0.039159601,0.075968906,0.054973174,0.025107166,0.058210755
6/18/19,-0.01954,-0.4885,22.70368,567.592,0.032,0.8,68.8,1720,6/21/19,26719.13,Friday,629.52,0.023560647,both,150.399994,150.940002,150.039993,150.699997,141.256897,2414300,Friday,3.069992,0.020371547,3.390335,0.0240012,-0.025977489,-28.9649,0.072606324,80.95605136,0.288691,0.052130253,0.087270374,0.053878736,0.028869396,0.064242858
6/25/19,0,0,0,0,0,0,0,0,6/28/19,26599.96,Friday,-119.17,-0.004480082,both,149.509995,150.169998,149.309998,150.089996,140.68512,2589600,Friday,-0.610001,-0.004064235,-0.571777,-0.004064232,0.033225667,36.1163,0.075876507,82.47776257,0.315604,0.048886921,0.089370705,0.056489761,0.030121655,0.065948353
7/2/19,0.020424,0.5106,9.1908,229.77,0.024,0.6,9.28,232,7/5/19,26922.12,Friday,322.16,0.011966368,both,152.009995,152.619995,151.259995,152.550003,142.990982,2446300,Friday,2.460007,0.016125906,2.305862,0.016125926,0.025356195,22.922,0.077052676,69.65561865,0.371669,0.050063994,0.090729761,0.051494977,0.028523027,0.060763355
7/9/19,-0.05044,-1.261,-91.2264,-2280.66,0.012,0.3,6.2,155,7/12/19,27332.03,Friday,409.91,0.014997422,both,153.100006,153.639999,152.990005,153.610001,143.984558,1656000,Friday,1.059998,0.006900579,0.993576,0.006900573,0.020859155,20.734,0.084553208,84.04588843,0.345729293,0.054791797,0.092950779,0.040244328,0.027639702,0.044310998
7/16/19,0.004232,0.1058,-10.95516,-273.879,0.006909091,0.172727273,3.694545455,92.36363636,7/19/19,27154.2,Friday,-177.83,-0.006548895,both,153.210007,153.279999,151.740005,151.800003,142.287994,1487900,Friday,-1.809998,-0.01192357,-1.696564,-0.011923452,-0.037142655,-36.6598,0.059302679,58.53174405,0.323873737,0.045161536,0.078823058,0.028604618,0.023429905,0.032648425
7/23/19,-0.009904,-0.2476,-14.6974,-367.435,0.04,1,43,1075,7/26/19,27192.45,Friday,38.25,0.00140664,both,153.649994,154.509995,153.610001,154.410004,144.734421,1721600,Friday,2.610001,0.016903056,2.446427,0.016902869,-0.010130021,-9.583,0.071930643,68.04638831,0.32360101,0.048223047,0.085175113,0.031548292,0.025279494,0.039757289
7/30/19,0.039512,0.9878,69.146,1728.65,-0.000606061,-0.015151515,-0.181818182,-4.545454545,8/2/19,26485.01,Friday,-707.44,-0.026710958,both,150.300003,150.410004,148.580002,149.580002,140.207108,7062200,Friday,-4.830002,-0.032290426,-4.527313,-0.032290182,-0.034156482,-33.9857,0.069116043,68.77046242,0.291290816,0.035587944,0.067670075,0.022464778,0.018289121,0.02835274
8/6/19,0.01,0.25,5.5,137.5,0,0,0,0,8/9/19,26287.44,Friday,-197.57,-0.007515757,both,149.559998,149.789993,148.020004,148.919998,139.588455,2349700,Friday,-0.660004,-0.004431937,-0.618653,-0.004431978,-0.082601558,-79.5453,0.062501515,60.18895882,0.354030612,0.038784238,0.072339281,0.02419372,0.017199229,0.028165906
8/13/19,-0.022484,-0.5621,-12.2936,-307.34,-0.013,-0.325,-5.2,-130,8/16/19,25886.01,Friday,-401.43,-0.015507604,both,146.080002,147.600006,146,147.339996,138.107437,3659300,Friday,-1.580002,-0.010723511,-1.481018,-0.010723666,-0.041273796,-36.8575,0.080804324,72.15826126,0.400256566,0.035475014,0.072092957,0.015495074,0.012498975,0.018624051
8/20/19,0.078304,1.9576,18.29208,457.302,0.1,2.5,15.34,383.5,8/23/19,25628.9,Friday,-257.11,-0.010032034,both,148.410004,149.300003,144.639999,145.309998,136.204681,3808300,Friday,-2.029998,-0.013970119,-1.902756,-0.013969828,-0.010249156,-9.1115,0.076220736,67.76023421,0.233834343,0.020903411,0.048037558,0.004376396,0.010420102,0.007084837
8/27/19,0.019328,0.4832,57.94844,1448.711,-0.016,-0.4,-16,-400,8/30/19,26403.28,Friday,774.38,0.029328932,both,149.880005,149.889999,148.440002,149.039993,139.700897,2267900,Friday,3.729995,0.025026806,3.496216,0.025026439,-0.00585847,-5.3605,0.067285741,61.56645323,0.185432653,0.014993805,0.039406126,0.008929561,0.007987549,0.016873853
9/3/19,-0.019068,-0.4767,-52.437,-1310.925,-0.004,-0.1,-2.2,-55,9/6/19,26797.46,Friday,394.18,0.014709603,both,151.809998,152.059998,151.399994,151.679993,142.175522,1568700,Friday,2.64,0.017405064,2.474625,0.017405422,0.025219783,20.9072,0.072135625,59.80043336,0.235958586,0.022257049,0.052902974,0.023901013,0.016951809,0.034630302
9/10/19,0,0,0,0,-0.002545455,-0.063636364,0.043636364,1.090909091,9/13/19,27219.52,Friday,422.06,0.015505784,both,153.869995,154.080002,153.279999,153.470001,143.853363,3002500,Friday,1.790008,0.011663569,1.677841,0.011663551,0.007913805,9.4016,0.073243988,87.01385738,0.176266667,0.023300719,0.045112639,0.023939055,0.018285117,0.033544343
9/17/19,0,0,0,0,-0.008522727,-0.1875,-0.511363636,-11.25,9/20/19,26935.07,Friday,-284.45,-0.010560581,both,153,153.229996,151.600006,152.039993,143.165939,2106100,Friday,-1.430008,-0.009405473,-0.687424,-0.004801589,0.033927495,36.031,0.069808271,74.13638335,0.126755789,0.008469651,0.031516107,0.007765704,0.008346409,0.016268583
9/24/19,0.133476,3.3369,255.5112,6387.78,0,0,0,0,9/27/19,26820.25,Friday,-114.82,-0.004281094,both,151.639999,151.710007,149.440002,150.300003,141.527527,1940200,Friday,-1.73999,-0.01157678,-1.638412,-0.011576631,0.016873315,18.78,0.069762579,77.64575056,0.107236842,0.005640537,0.027961571,0.002240647,0.005349521,0.01269964
10/1/19,0.0064,0.128,0.448,8.96,0,0,0,0,10/4/19,26573.72,Friday,-246.53,-0.009277211,both,148.360001,149.809998,148.039993,149.729996,140.990768,2509200,Friday,-0.570007,-0.003806899,-0.536759,-0.003807051,-0.020179552,-21.6123,0.06711435,71.87946929,0.166397895,0.016223418,0.041367023,0.023670865,0.014666708,0.038114731
10/8/19,0.072572,1.8143,16.39864,409.966,0,0,0,0,10/11/19,26816.59,Friday,242.87,0.009056707,both,150.509995,151.899994,150.470001,150.630005,141.838211,3377100,Friday,0.900009,0.005974965,0.847443,0.005974716,-0.000469223,-0.4955,0.05833654,61.60338615,0.084971579,0.004071518,0.021814764,0.019993794,0.014212257,0.031534358
10/15/19,0,0,0,0,0,0,0,0,10/18/19,26770.2,Friday,-46.39,-0.001732897,both,151.940002,152.199997,150.899994,151.580002,142.732788,1720000,Friday,0.949997,0.006267298,0.894577,0.006267495,-0.002885727,-3.2349,0.076481878,85.73618575,0.221189583,0.025893415,0.060856262,0.036033411,0.02293198,0.047957766
10/22/19,0.017616,0.4404,1.93776,48.444,0.041454545,1.036363636,5.352727273,133.8181818,10/25/19,26958.06,Friday,187.86,0.006968602,both,152.490005,153.759995,152.419998,153.449997,144.493622,2461600,Friday,1.869995,0.012186348,1.760834,0.01218624,-0.003156681,-3.6144,0.074280664,85.05136026,0.105770103,0.010640821,0.034641318,0.041182331,0.020728922,0.050696597
10/29/19,-0.03904,-0.976,-88.288,-2207.2,0.008,0.2,3.6,90,11/1/19,27347.36,Friday,389.3,0.014235378,both,155,155.830002,154.919998,155.830002,146.734741,2341400,Friday,2.380005,0.015273086,2.241119,0.015273268,-0.037046861,-40.7145,0.071913478,79.03291191,0.15037732,0.020900453,0.049859186,0.051671945,0.024957773,0.059629661
11/5/19,-0.011496,-0.2874,-9.624,-240.6,-0.036666667,-0.916666667,-28.63333333,-715.8333333,11/8/19,27681.24,Friday,333.88,0.012061598,both,156.559998,157.160004,156.080002,157.160004,147.987137,2132400,Friday,1.330002,0.008462726,1.252396,0.008462871,0.020371043,22.6526,0.073615359,81.86027888,0.271094681,0.038812926,0.083090865,0.074015442,0.030653811,0.084838079
11/12/19,0.011492,0.2873,-0.77192,-19.298,0.021333333,0.533333333,2.306666667,57.66666667,11/15/19,28004.89,Friday,323.65,0.01155691,both,158.149994,158.550003,157.789993,158.550003,149.29599,2615300,Friday,1.389999,0.008766944,1.308853,0.008766833,-0.003927264,-4.2925,0.07258835,79.33906653,0.18108125,0.032478098,0.074091076,0.070929024,0.0309988,0.081944643
11/19/19,0.014244,0.3561,7.026,175.65,0.014666667,0.366666667,7,175,11/22/19,27875.62,Friday,-129.27,-0.004637386,both,158.309998,158.339996,157.610001,158.139999,148.909912,1886000,Friday,-0.410004,-0.002592665,-0.386078,-0.002592695,0.019938017,21.7125,0.080255161,87.39787051,0.18199375,0.033432116,0.071489422,0.079653187,0.034222286,0.092037946
11/26/19,0.021068,0.5267,5.267,131.675,-0.014666667,-0.366666667,-2.733333333,-68.33333333,11/29/19,28051.41,Friday,175.79,0.006266708,both,160.460007,160.550003,159.919998,160.020004,150.680176,1171000,Friday,1.880005,0.011748562,1.770264,0.011748486,0.054363218,47.296,0.064111217,55.77675909,0.202717708,0.023632523,0.06217749,0.076376509,0.033004578,0.089663386
12/3/19,0.045752,1.1438,29.7388,743.47,0.030666667,0.766666667,21.2,530,12/6/19,28015.06,Friday,-36.35,-0.001297516,both,159.979996,160.539993,159.889999,160.289993,150.934418,2021000,Friday,0.269989,0.001684378,0.254242,0.001684453,0.010419374,10.3256,0.067975153,67.36337669,0.213618947,0.032163144,0.075638394,0.0810871,0.033142678,0.09398234
12/10/19,-0.032068,-0.8017,-84.496,-2112.4,-0.002545455,-0.063636364,-22.72727273,-568.1818182,12/13/19,28135.38,Friday,120.32,0.004276466,both,161.25,162.089996,160.669998,161.330002,151.913712,3023500,Friday,1.040009,0.00644647,0.979294,0.006446383,0.000625865,0.6509,0.073895484,76.85130375,0.22695625,0.040293043,0.098105509,0.083780171,0.031646262,0.099821572
12/17/19,0.021068,0.5267,1.26408,31.602,-0.016,-0.4,-12.8,-320,12/20/19,28455.09,Friday,319.71,0.0112356,both,164,164.339996,163.860001,164.190002,154.606781,3142900,Friday,2.86,0.017418844,2.693069,0.017418828,0.063443478,61.2864,0.085316195,82.41544456,0.278825,0.051354818,0.116457179,0.08480953,0.03319514,0.100384038
12/24/19,0.012796,0.3199,107.4984,2687.46,0.0095,0.2375,31.5,787.5,12/27/19,28645.26,Friday,190.17,0.006638795,both,164.610001,164.679993,163.800003,164.080002,155.340958,2356700,Friday,-0.11,-0.000670405,0.734177,0.004726229,0.031790871,22.6351,0.094485422,67.27362067,0.284330928,0.050053314,0.119691625,0.094307311,0.036992616,0.10948787
12/31/19,0.012876,0.3219,14.7322,368.305,0.015954545,0.398863636,18.85,471.25,1/3/20,28634.88,Friday,-10.38,-0.000362495,both,163.289993,164.470001,163.009995,163.929993,155.198929,3625400,Friday,-0.150009,-0.00091508,-0.142029,-0.000915142,-0.023787219,-16.9365,0.081403425,57.95923852,0.38673299,0.066927534,0.154571988,0.108710302,0.04410178,0.13498092
1/7/20,-0.023976,-0.5994,-131.868,-3296.7,0.012,0.3,36.6,915,1/10/20,28823.77,Friday,188.89,0.006553272,both,166.259995,166.300003,165.199997,165.460007,156.64743,4023000,Friday,1.530014,0.009247032,1.448501,0.009246886,-0.080376496,-75.2324,0.062495093,58.49540675,0.242243011,0.042793661,0.08276807,0.079267667,0.033063214,0.092868375
1/14/20,0.067296,1.6824,22.8312,570.78,-0.024,-0.6,-57.2,-1430,1/17/20,29348.1,Friday,524.33,0.017865893,both,169.009995,169.009995,168.369995,168.759995,159.771652,2272000,Friday,3.299988,0.019554326,3.124222,0.019554295,-0.009252011,-9.8904,0.075052453,80.23107224,0.203632258,0.039714077,0.077515052,0.081721729,0.036119432,0.0969473
1/21/20,-0.052236,-1.3059,-57.3478,-1433.695,-0.028,-0.7,-7,-175,1/24/20,28989.73,Friday,-358.37,-0.012361964,both,169.089996,169.089996,166.330002,167.089996,158.190628,3292500,Friday,-1.669999,-0.009994608,-1.581024,-0.009994423,-0.014331431,-14.3171,0.081138924,81.05778458,0.229173958,0.044041322,0.084626681,0.084123986,0.038417018,0.102550108
1/28/20,-0.148076,-3.7019,-692.5672,-17314.18,-0.002545455,-0.063636364,-32.81818182,-820.4545455,1/31/20,28256.03,Friday,-733.7,-0.025966139,both,166.160004,166.210007,163.039993,163.520004,154.810791,4525300,Friday,-3.569992,-0.021832142,-3.379837,-0.02183205,-0.012204376,-13.3882,0.075194975,82.48888711,0.273880645,0.045162204,0.092340537,0.074369074,0.03202687,0.091163304
2/4/20,0.11988,2.997,257.742,6443.55,0.070666667,1.766666667,148.9333333,3723.333333,2/7/20,29102.51,Friday,846.48,0.029086151,both,169.050003,169.399994,168.410004,168.710007,159.724396,2579200,Friday,5.190003,0.030762864,4.913605,0.030763021,0.008777431,9.5674,0.077187707,84.13460069,0.241075,0.043905624,0.092625934,0.069291599,0.032280992,0.089404051
2/11/20,0,0,0,0,0,0,0,0,2/14/20,29398.08,Friday,295.57,0.010054058,both,171.600006,171.770004,170.979996,171.699997,162.555054,2527800,Friday,2.98999,0.017414036,2.830658,0.017413534,0.011884299,12.7162,0.082747444,88.53976456,0.179241237,0.035212458,0.070142341,0.067800068,0.033125789,0.089286327
