date,close,adj_close,whole_song_vader,song_mean_by_sentence_vader,song_mean_by_sentence_without_0_vader,whole_song_textblob,song_by_sentence_without_0_textblob,song_bert,song_flair,,WEIGHTED_whole_song_score,WEIGHTED_mean_by_sentence_song_score,WEIGHTED_mean_without_0_by_sentence_song_score,WEIGHTED_tb_whole_song,WEIGHTED_tb_song_by_sentence,WEIGHTED_tb_song_by_sentence_without_0,WEIGHTED_bert,WEIGHTED_flair,,vader,textblob,textblob_full,vader_full
12/8/20,190.179993,182.514465,0.283534,0.069481608,0.132580009,0.118716353,0.14864979,3.188324882,0.06774106,,0.252313221,0.06654727,0.121737364,0.117229241,0.053230193,0.14449418,3.224887583,-0.014273773,,2.062398761,2.344501703,1.050810259,1.100839999
12/15/20,193.470001,185.671875,0.432988,0.087098156,0.181606276,0.131674678,0.16306553,3.314594829,0.00640017,,0.391245663,0.080682249,0.162918788,0.127144004,0.054725785,0.155220749,3.241259781,-0.101194975,,1.252102005,1.508254371,1.046022008,1.103244096
12/22/20,,,0.423798,0.074919307,0.156496119,0.120068095,0.141110252,3.332536066,0.006732776,,0.362598172,0.066849976,0.136436214,0.11609629,0.044012589,0.133636767,3.235124792,-0.091848504,,1.251778934,1.17190419,1.031921221,1.090565517
12/29/20,,,0.392349,0.083143779,0.192784028,0.136762116,0.161981917,3.418643878,0.042619923,,0.317352403,0.069610464,0.156385624,0.124551514,0.045149843,0.144200983,3.131589794,-0.08967995,,1.548894061,1.213443476,1.038759775,1.093719636
1/5/21,199.25,191.995697,0.320628283,0.054100228,0.116036809,0.103927621,0.120344099,3.124800988,-0.242575759,,0.344317236,0.057997338,0.122753706,0.112909161,0.048403633,0.12890033,3.271330454,-0.296003509,,1.496587493,1.556838931,1.036858374,1.076820459
1/12/21,197.059998,189.885437,0.267491919,0.045116484,0.094239337,0.102100138,0.122441396,3.036285713,-0.322921189,,0.273684553,0.046198293,0.098519539,0.110827334,0.049018101,0.131215789,3.218168352,-0.368755161,,1.435292765,1.636322183,1.039932513,1.066262406
1/19/21,200.889999,193.576004,0.245525253,0.044337786,0.085788401,0.090078204,0.106251594,2.981108233,-0.424061898,,0.274203935,0.046234741,0.091271735,0.097715784,0.041429726,0.114223207,3.196086299,-0.490547479,,1.413030182,1.523549119,1.032199437,1.065196377
1/26/21,193.990005,186.927216,0.249559596,0.044810563,0.08670618,0.096019724,0.11461206,2.989403732,-0.366468563,,0.283724947,0.047019716,0.092969057,0.106343542,0.046622183,0.12560478,3.175687913,-0.436375992,,1.396530329,1.52662254,1.034901653,1.069403831
2/2/21,204.110001,196.678726,0.263828283,0.042929734,0.084459187,0.094584815,0.113646219,2.980927629,-0.350785082,,0.305379901,0.046077701,0.092009315,0.102915501,0.042719421,0.12277619,3.217551694,-0.419119885,,1.414283725,1.550344876,1.032232774,1.062948511
2/9/21,207.490005,199.935699,0.18550202,0.031580525,0.063896973,0.071682267,0.087655524,2.935692189,-0.404525011,,0.241642127,0.038082892,0.077179675,0.080976359,0.035478726,0.098146795,3.138534779,-0.474006347,,1.383731252,1.505648756,1.025934907,1.056790737
2/16/21,205.970001,198.471054,0.214679798,0.033668666,0.070331891,0.090774265,0.110643897,2.946762449,-0.366157167,,0.221982214,0.034592957,0.072569475,0.094650375,0.038825461,0.114330059,3.090440424,-0.426542543,,1.371114098,1.504727208,1.030535483,1.052733205
2/23/21,200.080002,192.795486,0.303023232,0.043004621,0.087396391,0.099439569,0.11898393,2.985634681,-0.320852443,,0.309905665,0.040993052,0.086846433,0.100801089,0.040882911,0.119563996,3.10573364,-0.371610706,,1.379915867,1.520725079,1.032122301,1.05960273
3/2/21,200.75,193.441086,0.282335354,0.038294313,0.082574909,0.102555579,0.123233205,2.96483739,-0.267283813,,0.291773124,0.036924954,0.082808316,0.106622338,0.039608523,0.126776405,3.114777421,-0.295557359,,1.365204412,1.492539884,1.030950527,1.054757458
3/9/21,207.399994,199.848953,0.257432323,0.037827482,0.074517594,0.095375521,0.108776568,2.965712962,-0.283860477,,0.280080109,0.037644422,0.078241781,0.098851763,0.038163758,0.112956651,3.122007835,-0.314456857,,1.360548272,1.500461036,1.032745644,1.056094364
3/16/21,205.259995,197.78688,0.329773737,0.038649756,0.082101672,0.097047479,0.112669425,2.986659778,-0.233036932,,0.355733162,0.038494748,0.084779726,0.101347651,0.040464695,0.116984099,3.18503333,-0.246316292,,1.393231814,1.496526239,1.034327871,1.055274744
3/23/21,206.470001,199.615814,0.352249495,0.039114888,0.083133653,0.094207609,0.107799363,2.994237737,-0.220122741,,0.410301761,0.040834052,0.091979444,0.102896469,0.041142124,0.117912124,3.178439615,-0.226925149,,1.38754087,1.492180315,1.03109574,1.055940137
3/30/21,,,0.403749495,0.053363945,0.101967231,0.105453648,0.121057824,3.021188879,-0.209056432,,0.431824721,0.053628047,0.106919591,0.112630455,0.046392173,0.13045177,3.281885916,-0.194585906,,1.389058186,1.48335901,1.032264465,1.068386139
4/6/21,214.139999,207.031189,0.302526263,0.039570036,0.078757607,0.07144137,0.084979801,2.985478724,-0.356485892,,0.339734195,0.040797586,0.085457563,0.079581082,0.032730195,0.093743081,3.175543423,-0.324281724,,1.390676579,1.478361474,1.023540405,1.05801732
4/13/21,217.149994,209.941238,0.298080808,0.041616922,0.084737249,0.076589806,0.085490416,2.979156789,-0.239287692,,0.342313998,0.04300414,0.091989337,0.08395675,0.032710793,0.093420125,3.194377329,-0.236887915,,1.376117427,1.468422007,1.026243177,1.060422741
4/20/21,217.210007,209.999283,0.287607071,0.039486181,0.084099061,0.082131251,0.095858147,2.978577862,-0.281456457,,0.347632334,0.043312696,0.09714832,0.092528368,0.039182496,0.108043559,3.246800683,-0.256359122,,1.384553245,1.434030376,1.029322678,1.05874801
4/27/21,217.100006,209.892944,0.323770707,0.050190828,0.097538032,0.079264153,0.088736291,2.981088656,-0.30781635,,0.365246856,0.051649372,0.104845301,0.086276998,0.036051101,0.096182341,3.20152799,-0.306713897,,1.410800121,1.482426173,1.027705642,1.061983739
5/4/21,218.75,211.488159,0.308186,0.041578737,0.083148277,0.07731933,0.087311556,2.938172116,-0.308323401,,0.34674549,0.043352196,0.090306805,0.0840141,0.035446602,0.094599192,3.128443767,-0.306311873,,1.37120617,1.452754392,1.027205765,1.058815339
5/11/21,215.539993,208.384689,0.290192,0.043878561,0.086495867,0.076052798,0.092351009,2.939812909,-0.326177009,,0.330905044,0.047727364,0.09604138,0.083829423,0.038834741,0.100756256,3.138837864,-0.331019884,,1.409040228,1.455810059,1.02608336,1.062694769
5/18/21,214.970001,207.833633,0.296736,0.051374528,0.098123889,0.08282729,0.09879517,2.959067586,-0.285697861,,0.329114392,0.053952439,0.10469844,0.089744223,0.040924036,0.106885881,3.158976842,-0.288935295,,1.379694897,1.435898357,1.030492904,1.06615729
5/25/21,218.089996,210.850067,0.284386,0.046866595,0.092215638,0.085352199,0.100520139,2.962222998,-0.388016816,,0.37460347,0.057348296,0.112936723,0.096175824,0.042268221,0.113894392,3.155199743,-0.352818823,,1.057535283,1.056883415,1.026126126,1.059398519
6/1/21,219.389999,212.106903,0.285345,0.043950388,0.083894774,0.090760957,0.106503622,3.004559606,-0.398080166,,0.38910035,0.056284723,0.108391849,0.104234111,0.048980221,0.122825498,3.312013771,-0.385587486,,1.096308097,1.080684321,1.029502694,1.060551443
6/8/21,221.020004,213.682816,0.309361,0.050989263,0.090317045,0.080121121,0.094230939,3.009300343,-0.332248477,,0.368245369,0.058724635,0.106333355,0.092392802,0.04594407,0.110142803,3.322196188,-0.339624298,,1.099625715,1.078169017,1.028805706,1.067014068
6/15/21,216.75,209.55455,0.201903,0.041113608,0.075150728,0.071343858,0.09316683,2.941117095,-0.39428144,,0.251870293,0.047864353,0.088779973,0.080165237,0.043714843,0.104743174,3.191939651,-0.397936741,,1.105796874,1.076747586,1.028397803,1.061081302
6/22/21,222.550003,215.821487,0.18767,0.034260084,0.064097266,0.048285753,0.064798351,2.905228589,-0.394629966,,0.242539497,0.043153811,0.079870625,0.057230231,0.03445956,0.076767241,3.144667568,-0.402215851,,1.116623797,1.073913867,1.023274073,1.055487676
6/29/21,225.270004,218.459259,0.311398,0.053272556,0.095695496,0.064678023,0.083782731,2.974484675,-0.370591026,,0.353966538,0.059253256,0.107921982,0.072882272,0.041962906,0.09543528,3.226385313,-0.387903554,,1.122379976,1.082571608,1.027651067,1.071136151
7/6/21,225.880005,219.050812,0.377295,0.049275915,0.090615051,0.061116768,0.078210707,2.991723165,-0.275132939,,0.428528771,0.056778819,0.105290295,0.073602638,0.039960424,0.094240378,3.343114948,-0.298282745,,1.142107687,1.090442768,1.026137368,1.067924953
7/13/21,222.389999,215.666336,0.398378,0.053619744,0.099862165,0.056024182,0.070656555,3.027752667,-0.311813447,,0.441819815,0.061223367,0.113798114,0.068847353,0.039373827,0.087137006,3.360002401,-0.339660816,,1.137354995,1.112419647,1.027531872,1.068226436
7/20/21,227.460007,220.583054,0.346771,0.04644849,0.08552891,0.042717216,0.060537538,2.996160562,-0.285068099,,0.381820564,0.053133842,0.097516699,0.052690568,0.037034573,0.074254417,3.342710466,-0.312395416,,1.1353733,1.110282151,1.02623138,1.064863022
7/27/21,226.690002,219.836319,0.367111,0.049778481,0.097130364,0.055919468,0.074159987,2.998217989,-0.321712645,,0.394461366,0.054791711,0.106678526,0.064174234,0.03778792,0.0853404,3.316080458,-0.350597633,,1.154373012,1.115677403,1.027572874,1.066305458
8/3/21,228.869995,221.950394,0.38504,0.050493511,0.098913245,0.064424835,0.082618023,2.96546434,-0.281831419,,0.41545428,0.056111303,0.109926381,0.073048779,0.039707295,0.094815046,3.331284792,-0.297138007,,1.123866156,1.116983446,1.029775173,1.067446821
8/10/21,230.149994,223.191696,0.390437,0.047673587,0.098777626,0.059481101,0.07543104,2.968549575,-0.230329835,,0.406097122,0.053135969,0.107015041,0.068079725,0.038142332,0.0849942,3.325486845,-0.260723546,,1.131040587,1.14531929,1.029962668,1.066546541
8/17/21,228.110001,221.213394,0.354209,0.043506014,0.091178036,0.056129522,0.070470558,3.012075184,-0.202655907,,0.368593074,0.04812727,0.098111443,0.063685886,0.033055247,0.078264526,3.340240222,-0.216413076,,1.147098942,1.138167622,1.025263345,1.058510128
8/24/21,232.729996,225.69371,0.398156,0.049410992,0.102472747,0.061503179,0.076208482,2.998455041,-0.235669948,,0.420617629,0.054093137,0.109764555,0.067257444,0.032641116,0.082341367,3.319040895,-0.249189571,,1.158486136,1.135697297,1.025380521,1.056519807
8/31/21,234.289993,227.206543,0.413511,0.051375529,0.106240229,0.062566873,0.074139405,2.996826685,-0.163907604,,0.433979236,0.056654882,0.113644804,0.068855842,0.033962317,0.080745011,3.299166893,-0.178136889,,1.169920689,1.13056588,1.025948191,1.062398337
9/7/21,230.080002,223.123825,0.467243,0.056125296,0.117310946,0.064368207,0.072972303,3.111694607,-0.208958458,,0.45960138,0.057956064,0.118357853,0.068196841,0.03120246,0.076864508,3.315489786,-0.230426721,,1.243747167,1.16735463,1.028952326,1.076979408
9/14/21,229.039993,222.115265,0.397953,0.048812752,0.098252509,0.066620344,0.07732238,3.054429826,-0.219491583,,0.426905624,0.054037807,0.10594957,0.077267671,0.037257076,0.088145405,3.366474568,-0.257668954,,1.196157467,1.195744946,1.031325398,1.067761399
9/21/21,229.639999,223.40007,0.40265,0.047899837,0.105380755,0.067749541,0.077720749,3.04145045,-0.210110133,,0.420127643,0.053696313,0.114609132,0.077114203,0.03638709,0.087382388,3.365754802,-0.233596116,,1.248179533,1.189856314,1.031741155,1.067497848
9/28/21,225.119995,219.002869,0.375396,0.045437462,0.098688622,0.052684846,0.067664146,3.031839771,-0.203911667,,0.401201777,0.051641072,0.107344983,0.058756604,0.030848677,0.074101547,3.333698113,-0.233894021,,1.221147688,1.155594508,1.026780794,1.066956566
10/5/21,226.389999,220.238388,0.21162,0.028960379,0.066734656,0.046725942,0.056471835,2.969758185,-0.30782386,,0.268859574,0.037051703,0.081020272,0.054440943,0.026328924,0.06562061,3.299667912,-0.318079833,,1.245863594,1.16797554,1.021988624,1.055611897
10/12/21,230.729996,224.460449,0.290601,0.037412732,0.085860917,0.050777206,0.062714446,2.994575343,-0.189627981,,0.360058977,0.045313097,0.100906124,0.062372911,0.030558802,0.076143691,3.33596834,-0.212562497,,1.277121018,1.205923018,1.023875797,1.061955232
10/19/21,234.360001,227.991837,0.391059,0.051378237,0.11213004,0.058037428,0.07217188,3.042107907,-0.179825144,,0.438428433,0.057857929,0.125246609,0.069512482,0.031672332,0.086114787,3.445583243,-0.201090239,,,,,
10/26/21,236.910004,230.472534,0.31039,0.04010459,0.096415475,0.066823374,0.083670481,2.970277503,-0.207944245,,0.385586093,0.049922178,0.116804388,0.079896604,0.034909484,0.098949947,3.358222524,-0.241449088,,,,,
11/2/21,242.360001,235.774429,0.338374,0.038441052,0.092752835,0.07184985,0.089497414,2.987256919,-0.265103496,,0.403506709,0.047212382,0.112383956,0.088159715,0.033855565,0.10920782,3.375604582,-0.289378649,,,,,
11/9/21,241.75,235.181015,0.395672,0.042227135,0.100392634,0.078011863,0.095078068,3.011977443,-0.226188937,,0.455857206,0.050802691,0.119009292,0.08999978,0.032822363,0.109380467,3.331015398,-0.255362029,,,,,
11/16/21,241.479996,234.918335,0.314831,0.041537551,0.090310634,0.069166362,0.081290907,3.004250378,-0.377206842,,0.368923658,0.050306693,0.10772868,0.083831484,0.032272066,0.099320712,3.344872276,-0.384936661,,,,,
11/23/21,235.990005,229.577545,0.521704,0.072142933,0.151105482,0.113483294,0.148733673,3.195218233,-0.112519524,,0.566065933,0.078145456,0.161318141,0.1235608,0.054331459,0.16287308,3.575273882,-0.151681563,,,,,
11/30/21,231.190002,224.907974,0.435526,0.061434417,0.123952199,0.100839052,0.120155562,3.17990912,-0.103853189,,0.504847636,0.070319473,0.141379094,0.116614583,0.04729197,0.139330473,3.642878957,-0.127466458,,,,,
12/7/21,239.529999,233.021347,0.47369,0.070763784,0.149600955,0.105725467,0.128668892,3.262689322,-0.051848572,,0.498760478,0.072604814,0.15060325,0.110884967,0.045565471,0.133841631,3.532027966,-0.120829644,,,,,
12/14/21,235.440002,229.04248,0.453457,0.070148315,0.155486017,0.108748133,0.135205454,3.273415068,-0.094761177,,0.466137263,0.068850726,0.150929716,0.110788828,0.043156874,0.137531579,3.489659443,-0.185515318,,,,,
12/21/21,,,0.444457,0.076948303,0.169940852,0.110891417,0.137866309,3.335991217,-0.080683307,,0.453321173,0.074820748,0.163762508,0.109117154,0.045308275,0.135030559,3.50937611,-0.167199906,,,,,
12/28/21,241.440002,235.720779,0.489811,0.085185849,0.19118579,0.114858269,0.142026336,3.461090349,-0.030398108,,0.460969619,0.078372966,0.172509548,0.106363129,0.041974271,0.131480449,3.424610346,-0.143753161,,,,,
