date,DJIA_percent_change,trends_bert_sum,trends_bert_mean,trends_vader_mean,trends_vader_sum,trends_textblob_mean,trends_textblob_sum,NYT_vader,NYT_textblob,NYT_flair,NYT_bert,whole_song_vader,song_mean_by_sentence_vader,song_mean_by_sentence_without_0_vader,whole_song_textblob,song_by_sentence_without_0_textblob,song_bert,song_flair,WEIGHTED_whole_song_score,WEIGHTED_mean_by_sentence_song_score,WEIGHTED_mean_without_0_by_sentence_song_score,WEIGHTED_tb_whole_song,WEIGHTED_tb_song_by_sentence,WEIGHTED_tb_song_by_sentence_without_0,WEIGHTED_bert,WEIGHTED_flair,,vader,textblob,textblob_full,vader_full
2/12/19,0.030016323,-1.242303431,-0.049692137,0.045592,1.1398,0.008,0.2,0.03446802,0.075134239,-0.025227608,-0.064091536,0.265249,0.039280416,0.075646883,0.045792772,0.050301404,3.148777954,-0.138772408,0.316748709,0.047533655,0.090466988,0.055391495,0.027258902,0.061288177,3.555952293,-0.137757364,,1.213427602,1.146043555,1.02298913,1.064116637
2/19/19,0.005706864,-0.544209599,-0.021768384,0.028416,0.7104,0.08,2,-0.017443506,0.074846134,-0.026663292,-0.012593476,0.337787,0.050435166,0.09605369,0.060276054,0.062619145,3.126756161,-0.167369624,0.393918315,0.05902995,0.11186307,0.071298346,0.029884038,0.075109601,3.543427507,-0.175434516,,1.167867275,1.136720306,1.024883878,1.074631769
2/26/19,-0.00021094,5.037944615,0.201517785,0.02056,0.514,0,0,0.009865269,0.092159292,-0.023635041,-0.052471118,0.39665,0.060375085,0.110781952,0.067525342,0.075479182,3.171992622,-0.089980144,0.456905761,0.069799892,0.128138437,0.07886721,0.035013508,0.08787833,3.604578108,-0.095497238,,1.172475282,1.133922976,1.028290656,1.07990584
3/5/19,-0.022635543,-2.551812291,-0.102072492,-0.026632,-0.6658,0.008,0.2,-0.056610759,0.027560249,-0.021384442,-0.102857556,0.228136,0.041638174,0.075544154,0.05569795,0.06290305,3.123069071,-0.166356081,0.264651059,0.048512719,0.087650303,0.066673231,0.032877857,0.075291424,3.482371235,-0.145676493,,1.133920678,1.117720911,1.026890107,1.067039312
3/12/19,0.015421564,-0.398669362,-0.015946774,0.064788,1.6197,0,0,-0.097478919,0.072288461,-0.01922636,-0.161380819,0.312825,0.055616261,0.101373069,0.078958494,0.087405117,3.174653058,-0.031964843,0.350138026,0.06312364,0.115478741,0.092953971,0.0413877,0.103647967,3.606049305,-0.022573368,,1.109890568,1.151271792,1.030818691,1.074854518
3/19/19,-0.01358896,-1.916625321,-0.076665013,-0.032144,-0.8036,0.038464646,0.961616162,-0.006839344,0.079106244,-0.01502816,-0.156974235,0.298414,0.057757151,0.107622488,0.080963769,0.090819268,3.212595445,-0.036598943,0.360880803,0.067845868,0.126340693,0.095208656,0.04169354,0.106792175,3.69153958,-0.023717305,,1.072345687,1.163145955,1.031256601,1.073820699
3/26/19,0.016443568,-10.96778661,-0.438711464,0.011048,0.2762,0.024,0.6,-0.019630409,0.061638627,-0.011255917,-0.204369337,0.2867,0.053453966,0.104511502,0.071716275,0.081102253,3.187866179,-0.043342271,0.348697781,0.062469508,0.122211052,0.082876507,0.033958949,0.094492138,3.634041424,-0.030090178,,1.092163834,1.145353948,1.025795177,1.069688292
4/2/19,0.018781842,-13.07758635,-0.523103454,-0.017616,-0.4404,0,0,-0.014588372,0.075603348,-0.127709071,-0.180279994,0.319507,0.054425841,0.107709741,0.07983678,0.088732329,3.191791179,-0.075280933,0.368826085,0.062814607,0.123729673,0.092100551,0.038035299,0.10279567,3.619699044,-0.073319703,,1.096056824,1.153178624,1.029005184,1.069504777
4/9/19,-0.000480458,-9.164341509,-0.416560978,0.040036364,0.8808,-0.039393939,-0.866666667,0.061519767,0.082447093,-0.081711722,-0.138477553,0.275178,0.049617712,0.09815334,0.076264012,0.087998508,3.184120409,-0.131184544,0.320650182,0.057316925,0.113269149,0.088985892,0.037707793,0.102433098,3.640783994,-0.154359004,,1.172927848,1.123818722,1.025354407,1.071340533
4/16/19,0.008402382,-1.209847987,-0.048393919,-0.03904,-0.976,-0.011878788,-0.296969697,0.020273418,0.084052024,0.022267236,0.009692488,0.282247,0.048182358,0.096754779,0.065025506,0.07577833,3.16293382,-0.083668705,0.312005906,0.053853008,0.108583372,0.07600812,0.031454715,0.088057812,3.567685351,-0.077611247,,1.170565838,1.104651015,1.023018177,1.073461805
4/23/19,0.004936457,-1.884216368,-0.075368655,0.01354,0.3385,0.056,1.4,-0.051683626,0.072258843,-0.169849158,-0.272309488,0.247004,0.051004479,0.099564975,0.077551604,0.089392971,3.149802835,-0.081375436,0.283775216,0.056369051,0.111442233,0.090052483,0.038029056,0.103148053,3.592291859,-0.078646789,,1.157975921,1.104736727,1.027499091,1.073180477
4/30/19,-0.001448031,-7.7217592,-0.308870368,-0.015884,-0.3971,-0.016,-0.4,0.035993989,0.095636363,-0.11322155,-0.097048071,0.304873,0.053527917,0.105998505,0.086670541,0.100608675,3.148349305,-0.065582775,0.34870188,0.059809361,0.119145681,0.09972463,0.041817948,0.11568882,3.595861406,-0.059188319,,1.176667665,1.140738143,1.033275194,1.078245692
5/7/19,-0.02168576,-3.763225615,-0.150529025,-0.043628,-1.0907,-0.013,-0.325,0.024255,0.066826943,-0.009016604,-0.047498489,0.285036,0.048375621,0.102346942,0.087662817,0.100998328,3.126239241,-0.005071158,0.335017348,0.060080552,0.121536811,0.102922336,0.044293106,0.117112445,3.55755595,0.023085983,,1.168140232,1.147286688,1.036674714,1.073309639
5/14/19,-0.006923226,-10.15985411,-0.406394165,0.037728,0.9432,0.064,1.6,-0.007502793,0.085748055,-0.096725453,-0.154442773,0.310011,0.052117307,0.102177366,0.073276619,0.081319669,3.154734075,-0.018715735,0.348956977,0.057574448,0.113439747,0.086529624,0.03578035,0.095977874,3.584572004,-0.004812132,,1.393772902,1.356266436,1.029759502,1.072479924
5/21/19,-0.00696913,-1.910124242,-0.07958851,0.01835,0.4404,-0.016666667,-0.4,0.054310303,0.088634253,-0.133107621,-0.11400025,0.318741,0.059058071,0.109420417,0.081092925,0.086368819,3.123083481,0.036225646,0.343225285,0.063591071,0.119510073,0.093327831,0.040418064,0.099116758,3.548140821,0.02003855,,1.409672042,1.363983986,1.031612299,1.079733804
5/28/19,-0.031055763,-7.185365319,-0.399186962,0.001883333,0.0339,0.005555556,0.1,0.020687013,0.066144082,-0.021170024,0.003727108,0.252172,0.049451606,0.092873599,0.075053246,0.080238393,3.105139205,0.028012223,0.288587749,0.055855134,0.104924804,0.085911055,0.036792475,0.091067645,3.457789406,0.003401734,,1.270231896,1.359495684,1.033352914,1.068322982
6/4/19,0.044985479,1.957336128,0.078293445,0.021068,0.5267,0.012,0.3,-0.03508956,0.061832299,-0.002256084,-0.071353552,0.236157,0.043109406,0.079539136,0.06981944,0.076547641,3.090615668,0.058073454,0.258481177,0.048318808,0.089175407,0.079601272,0.036578207,0.086568808,3.450405628,0.047436822,,1.461685519,1.403350913,1.031389404,1.05991698
6/11/19,0.004050271,-8.443995416,-0.337759817,-0.031364,-0.7841,-0.043083333,-1.077083333,-0.032546951,0.075923625,-0.003657999,-0.09994136,0.27132,0.039159601,0.075968905,0.054973174,0.058210755,3.095474186,0.054716688,0.323430608,0.047402814,0.092723458,0.067159812,0.029294719,0.070325157,3.400810296,0.065695307,,1.451197057,1.37816837,1.02617133,1.053955449
6/18/19,0.023560647,4.11702919,0.164681168,-0.01954,-0.4885,0.032,0.8,-0.020403012,0.091953929,-0.005296496,-0.037851825,0.288691,0.052130253,0.087270374,0.053878736,0.064242858,3.118453414,0.141558179,0.329515613,0.05687875,0.097027117,0.063057016,0.032504959,0.073302955,3.414612182,0.161091737,,1.524063756,1.402461284,1.027901178,1.067138184
6/25/19,-0.004480082,-4.98500967,-0.207708736,0,0,0,0,-0.006972,0.059454439,-0.00605905,-0.117185132,0.315604,0.048886921,0.089370705,0.056489761,0.065948353,3.14734273,0.126624974,0.356978547,0.055456646,0.100681318,0.066275571,0.033982676,0.075609695,3.473504957,0.137355834,,1.479586211,1.415227155,1.031076263,1.063115592
7/2/19,0.011966368,-7.066942513,-0.282677701,0.020424,0.5106,0.024,0.6,0.067516766,0.061068588,-0.010492399,-0.088343521,0.371669,0.050063994,0.090729761,0.051494977,0.060763355,3.150129043,0.10943057,0.414985368,0.056417098,0.102219183,0.060708727,0.032299643,0.070157243,3.466387692,0.117455736,,1.493694658,1.414946745,1.029654087,1.060169991
7/9/19,0.014997422,-10.20344669,-0.408137867,-0.05044,-1.261,0.012,0.3,0.031905233,0.088168961,-0.014203923,-0.0275953,0.333615,0.054392546,0.092421134,0.040941632,0.045073135,3.135924889,0.0611363,0.392554824,0.062655132,0.106264926,0.051318472,0.032625618,0.05548647,3.484810643,0.079466998,,1.485212124,1.414000239,1.036879586,1.06380137
7/16/19,-0.006548895,-4.088837802,-0.163553512,0.004232,0.1058,0.006909091,0.172727273,-0.047374211,0.061287969,-0.013702752,-0.020850529,0.311978,0.044858587,0.07843469,0.029418319,0.033527188,3.093280276,0.026094302,0.351279905,0.050983631,0.088810202,0.035153146,0.026952597,0.038613536,3.444070532,0.021405266,,1.458716422,1.430174376,1.026582338,1.0561541
7/23/19,0.00140664,3.139247656,0.125569906,-0.009904,-0.2476,0.04,1,0.03666125,0.067200389,-0.014555286,-0.058216905,0.311708,0.047889483,0.084723224,0.032332557,0.040564963,3.103769317,0.027012615,0.340174393,0.052165526,0.091260443,0.036246983,0.027850787,0.043406208,3.418990684,0.011682058,,1.349398988,1.426732238,1.026758075,1.059123555
7/30/19,-0.026710958,-2.187481642,-0.087499266,0.039512,0.9878,-0.000606061,-0.015151515,-0.113459394,0.071576308,-0.0151799,-0.258468967,0.286804,0.036909662,0.070486156,0.025853614,0.032674048,3.074800752,-0.051049447,0.297899397,0.038353759,0.071853618,0.024618079,0.019795619,0.028615655,3.368960595,-0.077223821,,1.354345455,1.431411052,1.024894175,1.050907759
8/6/19,-0.007515757,-1.32869041,-0.053147616,0.01,0.25,0,0,-0.075883735,0.059035551,0.01995526,-0.006195616,0.348289,0.041582075,0.075886674,0.026587371,0.030736406,3.06038741,-0.138252873,0.356607672,0.043670864,0.077705026,0.02707006,0.018104921,0.029119548,3.286450947,-0.149893846,,1.352178602,1.413126757,1.026606413,1.054014547
8/13/19,-0.015507604,2.223491251,0.08893965,-0.022484,-0.5621,-0.013,-0.325,-0.031391275,0.074731556,-0.086217861,-0.081896278,0.387597,0.035268931,0.07177189,0.016439871,0.019643058,3.038004393,-0.160658002,0.381266431,0.03575633,0.070521912,0.015797138,0.012427979,0.016257184,3.218213969,-0.154433514,,1.331449343,1.377899804,1.017507154,1.049921021
8/20/19,-0.010032034,1.246688724,0.049867549,0.078304,1.9576,0.1,2.5,-0.016452667,0.084792729,-0.006640103,-0.064975732,0.222839,0.020843044,0.047957044,0.005432379,0.008219235,3.024346754,-0.162927127,0.216483119,0.020968354,0.045618253,0.003166729,0.010020757,0.003477358,3.19224656,-0.162754873,,1.349052403,1.381636825,1.014880838,1.038717518
8/27/19,0.029328932,-4.981909096,-0.199276364,0.019328,0.4832,-0.016,-0.4,0.034305161,0.078258662,-0.049042777,-0.097131879,0.183063,0.01826745,0.043612183,0.011628495,0.019670195,3.037565531,-0.12496309,0.174715441,0.019010095,0.043403614,0.012458871,0.009109985,0.019766009,3.235914386,-0.11308275,,1.337275953,1.386618952,1.01165116,1.041246226
9/3/19,0.014709603,-12.11293423,-0.484517369,-0.019068,-0.4767,-0.004,-0.1,-0.016091107,0.079260982,-0.047300247,-0.08133463,0.224942,0.022183145,0.052773806,0.02476175,0.035489246,3.077190997,-0.100971144,0.242118518,0.025353621,0.058134705,0.026847862,0.018281611,0.037041021,3.458733641,-0.12096204,,1.344694802,1.410676461,1.021493219,1.042747048
9/10/19,0.015505784,-9.905988812,-0.396239552,0,0,-0.002545455,-0.063636364,0.052720161,0.075128979,0.152774729,-0.076171824,0.165847,0.023216379,0.045061375,0.024799412,0.034414146,3.034543949,-0.098649499,0.170643047,0.026402652,0.047606581,0.026996218,0.019758225,0.035870532,3.341055306,-0.105236317,,1.35329293,1.413450193,1.02925971,1.049591611
9/17/19,-0.010560581,-8.422581851,-0.38284463,0,0,-0.008522727,-0.1875,0.033053684,0.087655376,-0.049804864,-0.106821119,0.111542,0.004680299,0.025391071,0.006883347,0.014151231,3.02266788,-0.160457458,0.09023942,0.002271792,0.021350803,0.009351278,0.007938043,0.01583212,3.295666068,-0.18486763,,1.291251657,1.369091096,1.006078944,1.028401121
9/24/19,-0.004281094,-1.856873989,-0.07427496,0.133476,3.3369,0,0,-0.013945902,0.06184291,0.072239265,0.045594341,0.092999,0.001992641,0.022014262,0.001634543,0.010760735,2.983521235,-0.178207372,0.067272031,-0.001380687,0.016338957,0.00512381,0.005331845,0.013330273,3.242803792,-0.203123529,,1.232266879,1.341240636,1.003355628,1.024349067
10/1/19,-0.009277211,-0.299113393,-0.01495567,0.0064,0.128,0,0,-0.022,0.052201069,-0.045846057,-0.040067319,0.149202,0.012046379,0.034749441,0.02199325,0.034905071,3.013474617,-0.124667913,0.140213499,0.011910574,0.03371981,0.026451556,0.014760304,0.038404688,3.302701939,-0.127668355,,1.2466124,1.353987397,1.018402276,1.033762018
10/8/19,0.009056707,-10.87000597,-0.434800239,0.072572,1.8143,0,0,0.010374713,0.035615777,-0.13233742,-0.08272466,0.071847,0.000502073,0.016174795,0.018500032,0.028653717,2.956760707,-0.221060278,0.061571354,0.00151876,0.016327578,0.02271803,0.014201585,0.031256833,3.152073342,-0.209417423,,1.022713472,1.159362697,1.019914991,1.031408831
10/15/19,-0.001732897,-10.86750925,-0.43470037,0,0,0,0,0.012860571,0.082477141,-0.040494686,-0.070846834,0.193619,0.020951199,0.053124242,0.033574794,0.043736881,3.05180373,-0.146405866,0.193897551,0.021865186,0.055630879,0.039028298,0.022776443,0.048373705,3.313031623,-0.151977161,,1.034613744,1.097833373,1.022911971,1.042834755
10/22/19,0.006968602,-9.254698873,-0.370187955,0.017616,0.4404,0.041454545,1.036363636,0.011409375,0.063407707,-0.12994113,-0.132601895,0.093873,0.010036346,0.033226919,0.039565016,0.047937415,3.01811536,-0.167483974,0.097974335,0.011710979,0.037316265,0.04764106,0.021598023,0.055214514,3.275528904,-0.163381611,,1.029304916,1.123468701,1.020634541,1.033756882
10/29/19,0.014235378,-6.991061449,-0.279642458,-0.03904,-0.976,0.008,0.2,-0.043836413,0.058924758,-0.122327286,-0.136092006,0.137142,0.019988189,0.047988251,0.049739942,0.056602488,3.041199957,-0.137484347,0.140018227,0.022106012,0.052159516,0.057860512,0.02570488,0.063326387,3.295877329,-0.1361021,,1.02286697,1.129585661,1.029248713,1.047442354
11/5/19,0.012061598,-7.483057141,-0.299322286,-0.011496,-0.2874,-0.036666667,-0.916666667,0.003836095,0.050154673,0.008698051,-0.00152912,0.275293,0.038199473,0.098379468,0.07141522,0.081521592,3.18004017,-0.095451386,0.27304379,0.038394201,0.098415441,0.079452083,0.030253012,0.088754625,3.363430872,-0.094925794,,1.068424463,1.125076158,1.032414844,1.067767155
11/12/19,0.01155691,-5.681475937,-0.227259037,0.011492,0.2873,0.021333333,0.533333333,-0.049027072,0.057917352,-0.194270583,-0.181303689,0.175111,0.034379177,0.076030245,0.071935243,0.081668573,3.115259614,-0.170825682,0.185537364,0.035222299,0.080719672,0.081002639,0.033046105,0.089759805,3.305056633,-0.165038367,,1.053391432,1.136606373,1.03364968,1.066336156
11/19/19,-0.004637386,-9.409664035,-0.376386561,0.014244,0.3561,0.014666667,0.366666667,0.062072159,0.085678228,-0.02127278,-0.167042962,0.175987,0.035295034,0.073532657,0.080310439,0.091358144,3.105913294,-0.101865271,0.198440909,0.037045412,0.079764703,0.091441377,0.037043063,0.102164805,3.286079477,-0.101279172,,1.017027707,1.133695848,1.026269251,1.058457626
